n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
568,,,,Technical Support Specialist - Back Office,convex.com,2 Locations,,https://servicetitan.wd1.myworkdayjobs.com/en-US/ServiceTitan/job/US-Remote/Technical-Support-Specialist---Back-Office_JR115517,workday,servicetitan|wd1|ServiceTitan,/job/US-Remote/Technical-Support-Specialist---Back-Office_JR115517
569,,,,Research Analyst in Sustainable Finance (SGFIN),singapore,"Singapore, D05 Pasir Panjang, Hong Leong Garden, Clementi New Town",,https://www.mycareersfuture.gov.sg/job/sciences/research-analyst-sustainable-finance-national-university-singapore-00d7f7634a0649266981533ff2486d99,mycareersfuture,singapore,00d7f7634a0649266981533ff2486d99
570,rejected,,from the board,Timanställda administratörer till Karolinska Universitetssjukhuset,sweden,Solna,,https://jobbsafari.se/jobb/timanstallda-administratorer-till-karolinska-universitetssjukhuset-sasrb-20482841,jobbsafari,sweden,20482841
571,rejected,,from the board,Make-Ready Specialist - The Caroline (TX),greystar.com,"The Caroline (TX), Houston, TX",,https://greystar.wd1.myworkdayjobs.com/en-US/External/job/The-Caroline-TX-Houston-TX/Make-Ready-Specialist---The-Caroline--TX-_R0197858,workday,greystar|wd1|External,/job/The-Caroline-TX-Houston-TX/Make-Ready-Specialist---The-Caroline--TX-_R0197858
572,less relevant,junior_0_2,mosty interest rate modelling cash flows etc. not directly market quant,Quantitative Developer/Financial Modeling Specialist (AAP Program),apollo.com,"El Segundo, California",,https://athene.wd5.myworkdayjobs.com/en-US/Apollo_Careers/job/El-Segundo-California/Quantitative-Developer-Financial-Modeling-Specialist--AAP-Program-_R260101,workday,athene|wd5|Apollo_Careers,/job/El-Segundo-California/Quantitative-Developer-Financial-Modeling-Specialist--AAP-Program-_R260101
573,,,,Broker Money Markets - Corporate & Sovereign Desk,afsgroup.nl,"Amsterdam, Netherlands",Public Debt | AFS Interest,https://afsgroup.recruitee.com/o/broker-money-markets-corporate-sovereign-desk-3,recruitee,afsgroup,2602838
574,rejected,,from the board,Skaderådgivare,sweden,Stockholm,,https://jobbsafari.se/jobb/skaderadgivare-sasrb-20465631,jobbsafari,sweden,20465631
575,rejected,,from the board,IT-upphandlare till Solna stad,solna.se,"Solna, Stockholms län",Upphandlare,https://arbetsformedlingen.se/platsbanken/annonser/31372285,jobtech,jobstream,31372285
576,,,,"Fixed Income Product Specialist, Europe",guggenheiminvestments.com,"London, UK",,https://guggenheiminvestment.wd5.myworkdayjobs.com/en-US/External/job/London-UK/Fixed-Income-Product-Specialist--Europe_JR-2026-101108,workday,guggenheiminvestment|wd5|External,/job/London-UK/Fixed-Income-Product-Specialist--Europe_JR-2026-101108
577,,,,Sr Alternative Investments Operations Analyst I,pacificlife.com,Charlotte - NC,,https://pacificlife.wd1.myworkdayjobs.com/en-US/PacificLifeCareers/job/Charlotte---NC/Sr-Private-Placement-Investment-Ops-Analyst-I_R16771,workday,pacificlife|wd1|PacificLifeCareers,/job/Charlotte---NC/Sr-Private-Placement-Investment-Ops-Analyst-I_R16771
578,,,,Senior Quant Researcher - Fixed Income,squarepoint-capital.com,"Houston, London, Madrid, Montreal, New York, Paris, Singapore, Zug, Bangalore, Dubai, Geneva, Hong Kong, Boston",Investment,https://www.squarepoint-capital.com/open-opportunities?id=1163559&gh_jid=1163559,greenhouse,squarepointcapital,1163559
579,less_relevant,new_grad,"Trader role. Body prefers Maths/Stats degrees and mental arithmetic, but the coding bar is Excel plus 'affinity for development languages' -- shallow, so not a quant modelling role.",Graduate Trader,flowtraders.com,Hong Kong,Trading,https://job-boards.greenhouse.io/flowtraders/jobs/4782837,greenhouse,flowtraders,4782837
580,rejected,,chemistry,Computational Chemist (Electronic & Functional Materials),breega.com,,,https://jobs.breega.com/jobs/7965943-computational-chemist-electronic-functional-materials,teamtailor,breega-1704461133,38b9facf-a08f-48f3-acd3-b7671b022ecf
581,,,,Financial Controller,mako.com,London,Finance,https://www.mako.com/opportunities/job-listing/8591803002?gh_jid=8591803002,greenhouse,mako,8591803002
582,,,,Software Engineer Intern - Summer 2027,belvederetrading.com,"Chicago, Illinois",Campus,https://jobs.lever.co/belvederetrading/10746b3d-1760-4573-9b63-b93f5a5e4fc0,lever,belvederetrading,10746b3d-1760-4573-9b63-b93f5a5e4fc0
583,,,,Senior Data Scientist (Hybrid),enova.com,"Chicago, IL",Analytics,https://job-boards.greenhouse.io/enova/jobs/8047624,greenhouse,enova,8047624
584,,,,Materials and Processes Engineer (Military Derivatives),airbus.com,2 Locations,,https://ag.wd3.myworkdayjobs.com/en-US/Airbus/job/Getafe-Area/Materials-and-Processes-Engineer--Military-Derivatives-_JR10431841,workday,ag|wd3|Airbus,/job/Getafe-Area/Materials-and-Processes-Engineer--Military-Derivatives-_JR10431841
585,,,,Senior Engineer – Systematic Equity,lynxhedge.se,"Stockholm, Sweden",System Development,https://careers.lynxhedge.se/jobs/8039444-senior-engineer-systematic-equity,teamtailor,careers.lynxhedge.se,d77974ab-179a-44d2-94e0-f1d1c0e30143
586,,,,Dealer Financial Services Specialist,avisbudgetgroup.com,"300 Centre Pointe Dr, Virginia Beach, 23462",,https://avisbudget.wd1.myworkdayjobs.com/en-US/ABG_Careers/job/300-Centre-Pointe-Dr-Virginia-Beach-23462/Dealer-Financial-Services-Specialist_R0190324,workday,avisbudget|wd1|ABG_Careers,/job/300-Centre-Pointe-Dr-Virginia-Beach-23462/Dealer-Financial-Services-Specialist_R0190324
587,,,,Senior Catastrophe Risk Modeler (Flood Modeling),tmhcc.com,Georgia - Duluth; Georgia - Kennesaw; Georgia - Alpharetta,,https://tmhcc.wd108.myworkdayjobs.com/en-US/External/job/Georgia---Duluth/Senior-Catastrophe-Risk-Modeler--Flood-Modeling-_2026-808,workday,tmhcc|wd108|External,/job/Georgia---Duluth/Senior-Catastrophe-Risk-Modeler--Flood-Modeling-_2026-808
588,rejected,,from the board,Elgiganten Sickla söker Sales Advisor,sweden,Nacka,,https://jobbsafari.se/jobb/elgiganten-sickla-soker-sales-advisor-sasrb-20445492,jobbsafari,sweden,20445492
589,,,,"Associate, Global Markets",cibc.com,"New York, NY",,https://cibc.wd3.myworkdayjobs.com/en-US/search/job/New-York-NY/Associate--Global-Markets_2615673,workday,cibc|wd3|search,/job/New-York-NY/Associate--Global-Markets_2615673
590,rejected,,data infrastructure engineering,Data Infrastructure Engineer,firstsparkventures.com,San Francisco,Engineering,https://jobs.ashbyhq.com/alljoined/3ba86bc8-dfa4-4b04-8d33-574a419103dc,ashby,alljoined,3ba86bc8-dfa4-4b04-8d33-574a419103dc
591,rejected,,this is in bulgaria for a data scientist role for a payment solutions company,Data Scientist,mypos.com,"Sofia - Office, Sofia, Bulgaria, Varna",Data and AI,https://careers.mypos.com/jobs/7965703-data-scientist,teamtailor,careers.mypos.com,2fedba8e-f3d9-46bf-8257-e08439c63b43
592,rejected,head_or_md,,Northland Capital Markets - MD -Investment Banking - Banker - NJ or MN,fnbo.com,2 Locations,,https://firstnational.wd12.myworkdayjobs.com/en-US/fnbocareers/job/Minneapolis-MN---Northland-Securities-Office/Managing-Director--ECM-Investment-Banking--FINRA--2_R-20260909-1,workday,firstnational|wd12|fnbocareers,/job/Minneapolis-MN---Northland-Securities-Office/Managing-Director--ECM-Investment-Banking--FINRA--2_R-20260909-1
593,,,,Broker (Placing),willisre.com,London,,https://willisre.wd107.myworkdayjobs.com/en-US/Careers/job/London/Placing-Broker_JR156,workday,willisre|wd107|Careers,/job/London/Placing-Broker_JR156
594,,,,2027 Business Development Summer Analyst ,aqr.com,"Greenwich, CT",University - Open Positions,https://careers.aqr.com/jobs?gh_jid=7926659&gh_jid=7926659,greenhouse,aqr,7926659
595,,,,Data Scientist I,ethoca.com,"Salt Lake City, Utah (Holladay)",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Salt-Lake-City-Utah-Holladay/Data-Scientist-I_R-286655,workday,mastercard|wd1|CorporateCareers,/job/Salt-Lake-City-Utah-Holladay/Data-Scientist-I_R-286655
596,,,,"Intern, SEA Fund Management",esr.com,,SEA - Singapore,https://apply.workable.com/j/50889D3FC1,workable,esr-group,50889D3FC1
597,,,,Treasury Implementation Consultant (German-Speaking),castleisland.vc,"Geneva, Switzerland",Service & Delivery,https://ripple.com/careers/all-jobs/job/8009463?gh_jid=8009463,greenhouse,ripple,8009463
598,rejected,,from the board,Inköpare  UBW Inköpssupport,sweden,Sundbyberg,,https://jobbsafari.se/jobb/inkopare-ubw-inkopssupport-sasrb-20503663,jobbsafari,sweden,20503663
599,,,,Senior Investment Strategist (Texas; Mountain or Pacific Time Zones),tuftoncapital.com,"Remote, USA",Portfolio Management Group,https://job-boards.greenhouse.io/merceradvisors/jobs/5213469008,greenhouse,merceradvisors,5213469008
600,,,,"Senior Associate, Investor Services - Hybrid",advent.com,"Evansville, IN; Bellevue, WA",,https://wd1.myworkdaysite.com/en-US/SSCTechnologies/job/Evansville-IN/Senior-Associate--Investor-Services---Hybrid_R43217-1,workday,ssctech|wd1|SSCTechnologies|myworkdaysite.com,/job/Evansville-IN/Senior-Associate--Investor-Services---Hybrid_R43217-1
601,,,,"Quantitative Developer Intern, Summer 2027",arrowstreetcapital.com,Boston,,https://arrowstreetcapital.wd5.myworkdayjobs.com/en-US/Campus_Careers/job/Boston/Quantitative-Developer-Intern--Summer-2027_R1506,workday,arrowstreetcapital|wd5|Campus_Careers,/job/Boston/Quantitative-Developer-Intern--Summer-2027_R1506
602,rejected,,from the board,Legal Engineer - Tax & Audit,sweden,Stockholm,,https://jobbsafari.se/jobb/legal-engineer-tax-audit-sasrb-20410360,jobbsafari,sweden,20410360
603,,,,AI Researcher,vaticlabs.ai,New York,Quantitative Research & Trading,https://job-boards.greenhouse.io/vaticlabs/jobs/5114560,greenhouse,vaticlabs,5114560
604,rejected,,cloud engineer - im not interested in non-market related software,Cloud Engineer,winton.com,"London, United Kingdom",Infrastructure,https://job-boards.eu.greenhouse.io/winton/jobs/4495461101,greenhouse,winton,4495461101
605,,,,Data Scientist,mypos.com,"London - Office, London, United Kingdom",Data and AI,https://careers.mypos.com/jobs/7985735-data-scientist,teamtailor,careers.mypos.com,a32b1aeb-86b5-419a-b774-f0b204af2733
606,rejected,head_or_md,filter out becuase VP role,Credit Risk Sanctioner (VP),cards.barclaycardus.com,"Geneva, 18-20 Chemin de Grange-Canal",,https://barclays.wd3.myworkdayjobs.com/en-US/External_Career_Site_Barclays/job/Geneva-18-20-Chemin-de-Grange-Canal/Credit-Risk-Sanctioner--VP-_JR-0000118718,workday,barclays|wd3|External_Career_Site_Barclays,/job/Geneva-18-20-Chemin-de-Grange-Canal/Credit-Risk-Sanctioner--VP-_JR-0000118718
607,,,,"Senior Associate, Fund Analysis (Real Estate)",invesco.com,"London, London; Munich, Bavaria",,https://invesco.wd1.myworkdayjobs.com/en-US/IVZ/job/London-London/Senior-Associate--Fund-Analysis--Real-Estate-_R-14531,workday,invesco|wd1|IVZ,/job/London-London/Senior-Associate--Fund-Analysis--Real-Estate-_R-14531
608,,,,Senior Data Engineer,aenu.com,Berlin HQ,Engineering,https://jobs.ashbyhq.com/trawa/62a94b9d-7b35-44f6-ab42-60a610e0588f,ashby,trawa,62a94b9d-7b35-44f6-ab42-60a610e0588f
609,,,,Equities Execution Data Analyst - 12 month Fixed Term Contract,tpicap.com,London,,https://tp.wd107.myworkdayjobs.com/en-US/TP-ICAP/job/London/Equities-Execution-Data-Analyst---12-month-Fixed-Term-Contract_R5525,workday,tp|wd107|TP-ICAP,/job/London/Equities-Execution-Data-Analyst---12-month-Fixed-Term-Contract_R5525
610,,,,US ETF Market Strategist,nasdaq.com,USA - Philadelphia - Pennsylvania; USA - New York City - New York,,https://nasdaq.wd1.myworkdayjobs.com/en-US/Global_External_Site/job/USA---Philadelphia---Pennsylvania/US-ETF-Strategist_R0025601,workday,nasdaq|wd1|Global_External_Site,/job/USA---Philadelphia---Pennsylvania/US-ETF-Strategist_R0025601
611,rejected,head_or_md,filter out becuase VP role,"Vice President, Assistant Portfolio Manager ",rxr.com,New York,Fund Portfolio Management,https://job-boards.greenhouse.io/rxr/jobs/5354831008,greenhouse,rxr,5354831008
612,relevant,,,"Quantitative Researcher, Early Career ",aquatic.com,Chicago; New York,Research,https://job-boards.greenhouse.io/aquaticcapitalmanagement/jobs/8489150002,greenhouse,aquaticcapitalmanagement,8489150002
613,rejected,junior_0_2,quality engineering role for software,Staff QE,tribecavp.com,Remote - United States,Engineering,https://job-boards.greenhouse.io/alphasense/jobs/8659959002,greenhouse,alphasense,8659959002
614,rejected,head_or_md,filter out because director role,Corporate & Investment Banking - Debt Capital Markets - Director - New York,santander.com,Madison Ave Corp,,https://santander.wd3.myworkdayjobs.com/en-US/SantanderCareers/job/Madison-Ave-Corp/Investment-Banking---Debt-Capital-Markets---Director---New-York_Req1592817-1,workday,santander|wd3|SantanderCareers,/job/Madison-Ave-Corp/Investment-Banking---Debt-Capital-Markets---Director---New-York_Req1592817-1
615,,,,"Real Assets, Digital Infrastructure Associate",blueowl.com,Chicago - 150 - 36,,https://blueowl.wd1.myworkdayjobs.com/en-US/blueowl/job/Chicago---150---36/Real-Assets--Digital-Infrastructure-Associate_R-102326,workday,blueowl|wd1|blueowl,/job/Chicago---150---36/Real-Assets--Digital-Infrastructure-Associate_R-102326
616,,,,Quantitative Strategist (PhD),capulaglobal.com,,Strategy,https://apply.workable.com/j/9582487D5F,workable,capula-investment-management-ltd,9582487D5F
617,,,,Associate Investment Grade Credit Research I,capital.northwesternmutual.com,"Milwaukee, WI Corporate",,https://northwesternmutual.wd5.myworkdayjobs.com/en-US/CORPORATE-CAREERS/job/Milwaukee-WI-Corporate/Associate-Investment-Grade-Credit-Research-I_JR-45860,workday,northwesternmutual|wd5|CORPORATE-CAREERS,/job/Milwaukee-WI-Corporate/Associate-Investment-Grade-Credit-Research-I_JR-45860
618,,,,Software Developer,tower-research.com,Singapore,Quantitative Research & Trading,https://www.tower-research.com/open-positions/?gh_jid=1904195,greenhouse,towerresearchcapital,1904195
619,rejected,head_or_md,,Head of Capital Markets,shieldcap.com,"Bellevue Office, Sunset Corporate Campus",G&A - Finance,https://job-boards.greenhouse.io/armada/jobs/5231816008,greenhouse,armada,5231816008
620,rejected,head_or_md,filter out becuase VP role,Client Portfolio Manager - VP,bankofsingapore.com,BOS Hong Kong,,https://ocbc.wd102.myworkdayjobs.com/en-US/External/job/BOS-Hong-Kong/Client-Portfolio-Manager---VP_JR00006780,workday,ocbc|wd102|External,/job/BOS-Hong-Kong/Client-Portfolio-Manager---VP_JR00006780
621,rejected,head_or_md,,Northland Capital Markets - MD -Investment Banking - Banker - NJ or MN,fnbo.com,Work at Home - Illinois,,https://firstnational.wd12.myworkdayjobs.com/en-US/fnbocareers/job/Work-at-Home---Illinois/Managing-Director--ECM-Investment-Banking--FINRA--1_R-20260910-1,workday,firstnational|wd12|fnbocareers,/job/Work-at-Home---Illinois/Managing-Director--ECM-Investment-Banking--FINRA--1_R-20260910-1
622,,,,Senior Quantitative Researcher - Options Market Making ,mavensecurities.com,Chicago ,Options Market Making,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/5848395,greenhouse,mavensecuritiesholdingltd,5848395
623,,,,Trading Strategy Software Engineer,blackedge.com,Chicago,General,https://job-boards.greenhouse.io/blackedgecapital/jobs/4707865005,greenhouse,blackedgecapital,4707865005
624,rejected,,from the board,Electrical Power Engineer,~flower,Stockholm,,https://jobbsafari.se/jobb/electrical-power-engineer-scsom-20367662,jobbsafari,sweden,20367662
625,rejected,,from the board,Norvestor Private Equity Internship Stockholm,norvestor.com,Stockholm,Deal professionals,https://norvestor.jobs.personio.de/job/2742326,personio,norvestor,2742326
626,rejected,,from the board,Service  personal,~lilla rött ab,Tyresö,,https://jobbsafari.se/jobb/service-personal-sasrb-20519676,jobbsafari,sweden,20519676
627,rejected,,from the board,Fönsterrenovering,~nacka fönsterrenovering ab,Stockholm,,https://jobbsafari.se/jobb/fonsterrenovering-sasrb-20514318,jobbsafari,sweden,20514318
628,rejected,,from the board,Pizzeria Mezzaluna HB,~pizzeria mezzaluna handelsbolag,Stockholm,,https://jobbsafari.se/jobb/pizzeria-mezzaluna-hb-sasrb-20506813,jobbsafari,sweden,20506813
629,rejected,,from the board,"Junior Associate, International Commercial & Trade - Stockholm",~baker mckenzie,Stockholm,,https://jobbsafari.se/jobb/junior-associate-international-commercial-trade-stockholm-scsom-20508428,jobbsafari,sweden,20508428
630,rejected,,from the board,Business Controller,~scania cv aktiebolag,"Södertälje, Stockholms län",Business controller,https://arbetsformedlingen.se/platsbanken/annonser/31366076,jobtech,jobstream,31366076
631,rejected,,from the board,KAM BMW,~bmw group,Stockholm,,https://jobbsafari.se/jobb/kam-bmw-scsom-20467842,jobbsafari,sweden,20467842
632,rejected,,from the board,Engineering Support Analyst,~kindred people ab,Stockholm,,https://jobbsafari.se/jobb/engineering-support-analyst-sasrb-20467942,jobbsafari,sweden,20467942
633,rejected,,from the board,Group Consolidation & Reporting Specialist,~brocc ab (publ),Stockholm,,https://jobbsafari.se/jobb/group-consolidation-reporting-specialist-scsom-20467851,jobbsafari,sweden,20467851
634,rejected,,from the board,Senior Financial Controller,~bird & bird llp,Stockholm,,https://jobbsafari.se/jobb/senior-financial-controller-scsom-20491286,jobbsafari,sweden,20491286
635,rejected,,from the board,Sommarvikarier,~vardaga ab,Solna,,https://jobbsafari.se/jobb/sommarvikarier-sksee-19152526,jobbsafari,sweden,19152526
636,rejected,,from the board,"Associate, Global Transaction Advisory Group",~alvarez & marsal,Stockholm,,https://jobbsafari.se/jobb/associate-global-transaction-advisory-group-scsom-19852230,jobbsafari,sweden,19852230
637,rejected,,from the board,Student Assistant,airbus.com,Copenhagen,,https://ag.wd3.myworkdayjobs.com/en-US/Airbus/job/Copenhagen/Student-Assistant_JR10433758,workday,ag|wd3|Airbus,/job/Copenhagen/Student-Assistant_JR10433758
638,rejected,,from the board,Oliver Wyman - Inclusion & Culture Generalist - Amsterdam,marshmma.com,Amsterdam - Strawinskylaan 410,,https://mmc.wd1.myworkdayjobs.com/en-US/MMC/job/Amsterdam---Strawinskylaan-410/Oliver-Wyman---Inclusion---Culture-Generalist---Amsterdam_R_353175,workday,mmc|wd1|MMC,/job/Amsterdam---Strawinskylaan-410/Oliver-Wyman---Inclusion---Culture-Generalist---Amsterdam_R_353175
639,rejected,,from the board,Jr Legal Counsel - Trading,~michael page switzerland,"Genève, GE",,https://www.job-room.ch/job-search/0686b0c4-e22d-4917-94ff-eb2347eb89ad,jobroom,switzerland,0686b0c4-e22d-4917-94ff-eb2347eb89ad
640,rejected,,from the board,Front Office Crew 60% på Home Hotel Tapto,~nordic choice commercial services ab,Stockholm,,https://jobbsafari.se/jobb/front-office-crew-60-pa-home-hotel-tapto-snsor-20513130,jobbsafari,sweden,20513130
641,rejected,,from the board,Working Student – Customer Support (Amsterdam),invesdor.at,Invesdor Benelux,Customer Support,https://invesdor.jobs.personio.de/job/2768802,personio,invesdor,2768802
642,rejected,,from the board,Telemarketer,~stratify consulting llp,"Singapore, D19 Hougang, Sengkang, Serangoon Garden, Punggol",,https://www.mycareersfuture.gov.sg/job/telecommunications/telemarketer-stratify-consulting-d88d256053bdcefbf466b521641f03dd,mycareersfuture,singapore,d88d256053bdcefbf466b521641f03dd
643,rejected,,from the board,Sr HR Generalist,bakertilly.com,5 Locations,,https://bakertilly.wd5.myworkdayjobs.com/en-US/BTCareers/job/USA-TX-Frisco/Sr-HR-Generalist_JR106773,workday,bakertilly|wd5|BTCareers,/job/USA-TX-Frisco/Sr-HR-Generalist_JR106773
644,rejected,,from the board,Sr HR Generalist,bakertilly.com,16 Locations,,https://bakertilly.wd5.myworkdayjobs.com/en-US/BTCareers/job/USA-TX-Frisco/Sr-HR-Generalist_JR106548,workday,bakertilly|wd5|BTCareers,/job/USA-TX-Frisco/Sr-HR-Generalist_JR106548
645,rejected,,from the board,Analyst - BI Internal Reporting,cards.barclaycardus.com,2 Locations,,https://barclays.wd3.myworkdayjobs.com/en-US/External_Career_Site_Barclays/job/Chennai-DLF-IT-Park/Analyst---BI-Internal-Reporting_JR-0000118847,workday,barclays|wd3|External_Career_Site_Barclays,/job/Chennai-DLF-IT-Park/Analyst---BI-Internal-Reporting_JR-0000118847
646,rejected,,from the board,Winter 2027 Audit Associate,bakertilly.com,USA MA Tewksbury,,https://bakertilly.wd5.myworkdayjobs.com/en-US/BTCareers/job/USA-MA-Tewksbury/Winter-2027-Audit-Associate_JR107330,workday,bakertilly|wd5|BTCareers,/job/USA-MA-Tewksbury/Winter-2027-Audit-Associate_JR107330
647,rejected,,from the board,Store Mgr II (23rd & Lexington),td.com,"New York, New York",,https://td.wd3.myworkdayjobs.com/en-US/TD_Bank_Careers/job/New-York-New-York/Store-Mgr-II--23rd---Lexington-_R_1498597,workday,td|wd3|TD_Bank_Careers,/job/New-York-New-York/Store-Mgr-II--23rd---Lexington-_R_1498597
648,rejected,,from the board,Settlement Analyst,~achieve career consultant pte ltd,Singapore,,https://www.mycareersfuture.gov.sg/job/accounting/settlement-analyst-achieve-career-consultant-8824699dc30beec87ec5014c044538d6,mycareersfuture,singapore,8824699dc30beec87ec5014c044538d6
649,rejected,,from the board,Sales Coordinator,jll.com,"Overland Park, KS",,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Overland-Park-KS/Sales-Coordinator_REQ530163,workday,jll|wd1|jllcareers,/job/Overland-Park-KS/Sales-Coordinator_REQ530163
650,rejected,,from the board,Admin Support,~helius technologies pte. ltd.,"Singapore, D01 Marina, Raffles Place, People's Park, Cecil",,https://www.mycareersfuture.gov.sg/job/banking-finance/admin-support-helius-technologies-c0e9b98b76d0bd5809999b66eef937c6,mycareersfuture,singapore,c0e9b98b76d0bd5809999b66eef937c6
651,rejected,,from the board,Shift Engineer,jll.com,"London, GBR",,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/London-GBR/Shift-Engineer_REQ511803,workday,jll|wd1|jllcareers,/job/London-GBR/Shift-Engineer_REQ511803
652,rejected,,from the board,Workplace Services Coordinator,jll.com,"Mountain View, CA",,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Mountain-View-CA/Workplace-Services-Coordinator_REQ531212,workday,jll|wd1|jllcareers,/job/Mountain-View-CA/Workplace-Services-Coordinator_REQ531212
653,rejected,,from the board,Winter 2027 Audit Associate,bakertilly.com,USA NY New York City 66 Hudson Blvd E; USA NY Uniondale 1500 RXR Plaza; USA NJ Iselin,,https://bakertilly.wd5.myworkdayjobs.com/en-US/BTCareers/job/USA-NY-New-York-City-66-Hudson-Blvd-E/Winter-2027-Audit-Associate_JR107331,workday,bakertilly|wd5|BTCareers,/job/USA-NY-New-York-City-66-Hudson-Blvd-E/Winter-2027-Audit-Associate_JR107331
654,rejected,,from the board,Treasury Analyst,unum.com,3 Locations,,https://unum.wd1.myworkdayjobs.com/en-US/External/job/Chattanooga-Tennessee-USA/Treasury-Analyst_835980,workday,unum|wd1|External,/job/Chattanooga-Tennessee-USA/Treasury-Analyst_835980
655,rejected,,from the board,[Central] 6 Months Front Office Assistant - UP $16/HR #HCY,~recruit express pte ltd,Singapore,,https://www.mycareersfuture.gov.sg/job/customer-service/central-6-months-front-office-assistant-16hr-hcy-recruit-express-b1a0019bfea3e7563418d7c514b60ad3,mycareersfuture,singapore,b1a0019bfea3e7563418d7c514b60ad3
656,rejected,,from the board,Data Center Engineer (North/Central New Jersey),deshaw.com,Piscataway,Quantitative Strategies,https://www.deshaw.com/careers/data-center-engineer-north-central-new-jersey-5990,site,deshaw,5990
657,rejected,,from the board,Oliver Wyman - Consultant - Hong Kong,marshmma.com,Hong Kong - Taikoo,,https://mmc.wd1.myworkdayjobs.com/en-US/MMC/job/Hong-Kong---Taikoo/Oliver-Wyman---Consultant---Hong-Kong_R_348341,workday,mmc|wd1|MMC,/job/Hong-Kong---Taikoo/Oliver-Wyman---Consultant---Hong-Kong_R_348341
658,rejected,,from the board,Contractor,ovalpark.com,"Hong Kong, Hong Kong, Hong Kong",,https://hctz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/2506029,oracle_hcm,hctz.fa.us2.oraclecloud.com|CX_1001,2506029
659,rejected,,from the board,Client Support Specialist,currenxie.com,Quarry Bay,Client Support,https://currenxie.bamboohr.com/careers/20,bamboohr,currenxie,20
660,rejected,,from the board,"Equity Research Internship spring/summer 2027, Stockholm",~abg sundal collier,Stockholm,,https://jobbsafari.se/jobb/equity-research-internship-springsummer-2027-stockholm-scsom-20513286,jobbsafari,sweden,20513286
661,rejected,,from the board,Treasury Specialist med systemintresse,~capega ab,Stockholm,,https://jobbsafari.se/jobb/treasury-specialist-med-systemintresse-sasrb-20435341,jobbsafari,sweden,20435341
662,rejected,,from the board,Treasury Specialist med systemintresse,~capega ab,Stockholm,,https://jobbsafari.se/jobb/treasury-specialist-med-systemintresse-scsom-20436503,jobbsafari,sweden,20436503
663,rejected,,from the board,"Verksamhetsstrateg, Software Asset Management",~atea,"Stockholm, Malmö, Göteborg",,https://jobbsafari.se/jobb/verksamhetsstrateg-software-asset-management-saste-20418193,jobbsafari,sweden,20418193
664,rejected,,from the board,"Verksamhetsstrateg, Software Asset Management",~atea,Stockholm,,https://jobbsafari.se/jobb/verksamhetsstrateg-software-asset-management-scsom-20422748,jobbsafari,sweden,20422748
665,rejected,,from the board,Private Equity Event Volunteer,~cfo insights,Stockholm,,https://jobbsafari.se/jobb/private-equity-event-volunteer-scsom-19236653,jobbsafari,sweden,19236653
666,rejected,,from the board,Private Equity Conference Volunteer,~cfo insights,Stockholm,,https://jobbsafari.se/jobb/private-equity-conference-volunteer-scsom-19236659,jobbsafari,sweden,19236659
667,rejected,,from the board,Capital Markets Analyst Off Cycle Internship 2024 Stockholm,~barclays,Stockholm,,https://jobbsafari.se/jobb/capital-markets-analyst-off-cycle-internship-2024-stockholm-scsom-18314412,jobbsafari,sweden,18314412
668,rejected,,from the board,Senior Solutions Consultant ( Pre Sales) | Copperleaf | Nordics,~ifs,Stockholm,,https://jobbsafari.se/jobb/senior-solutions-consultant-pre-sales-copperleaf-nordics-scsom-20449171,jobbsafari,sweden,20449171
669,rejected,,from the board,Senior Spare Parts Pricing Analyst,~husqvarna group,Stockholm,,https://jobbsafari.se/jobb/senior-spare-parts-pricing-analyst-scsom-20458499,jobbsafari,sweden,20458499
670,rejected,,from the board,Specialist inom teleteknik - bidra till framtidens järnvägsinfrastruktur!,~trafikverket,"Borlänge, Gävle, Halmstad, Östersund, Jönköping, Växjö, Gällivare, Kiruna, Luleå, Örebro, Linköping, Norrköping, Kristianstad, Malmö, Eskilstuna, Stockholm, Uppsala, Karlstad, Skellefteå, Umeå, Härnösand, Sundsvall, Västerås, Göteborg, Skövde, Trollhättan",,https://jobbsafari.se/jobb/specialist-inom-teleteknik-bidra-till-framtidens-jarnvagsinfrastruktur-sksee-20499825,jobbsafari,sweden,20499825
671,rejected,,from the board,HR Adviser EMEIA - Fixed Term Contract,~assa abloy ab,Stockholm,,https://jobbsafari.se/jobb/hr-adviser-emeia-fixed-term-contract-sasss-20500143,jobbsafari,sweden,20500143
672,rejected,,from the board,"Rättslig expert, RA, Stockholm",~försäkringskassan,Stockholm,,https://jobbsafari.se/jobb/jurist-ra-stockholm-sasrb-20489582,jobbsafari,sweden,20489582
673,rejected,,from the board,Application Specialist  Microsoft Dynamics 365 (Junior),~co-worker technology sweden ab,"Nacka, Stockholms län",Applikationsutvecklare,https://arbetsformedlingen.se/platsbanken/annonser/31331284,jobtech,jobstream,31331284
674,rejected,,from the board,ställning byggare,~r k diagonal ab,Stockholm,,https://jobbsafari.se/jobb/stallning-byggare-sasrb-20076273,jobbsafari,sweden,20076273
