verdict,reason,hub,title,firm,fit,relevance,url,id
noise,other_industry,singapore,Junior Freight Analyst,~thurlestone shipping (singapore) pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/others/junior-freight-analyst-thurlestone-shipping-3261f38fd7fe7bea38e63f7a67f9eca6,mycareersfuture:singapore:3261f38fd7fe7bea38e63f7a67f9eca6
noise,other_industry,stockholm,Söker anställed som servitis,~happy lamb ab,,,https://jobbsafari.se/jobb/soker-anstalled-som-servitis-sasrb-20485430,jobbsafari:sweden:20485430
noise,other_industry,singapore,Software Engineer (System),~acp computer training school pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/engineering/software-engineer-acp-computer-training-school-9ecf050d1087f34fcc813ac9d2881a5c,mycareersfuture:singapore:9ecf050d1087f34fcc813ac9d2881a5c
noise,other_industry,singapore,Shift Trader,~squarepoint services singapore pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/shift-trader-squarepoint-services-singapore-a6d2d5c484f7f90ed1cc30a2a791289f,mycareersfuture:singapore:a6d2d5c484f7f90ed1cc30a2a791289f
noise,other_industry,singapore,Machine Learning Engineer,~keysight technologies singapore (sales) pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/engineering/machine-learning-engineer-keysight-technologies-singapore-f374dcfac83967414d18b6b1ba3596c1,mycareersfuture:singapore:f374dcfac83967414d18b6b1ba3596c1
noise,other_industry,singapore,Electrolytic Copper Trader,~nextbeat singapore pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/electrolytic-copper-trader-nextbeat-singapore-309a6b774f53cef301262417abe755c6,mycareersfuture:singapore:309a6b774f53cef301262417abe755c6
noise,other_industry,singapore,Commercial & Product Analyst / Data & Insights Analyst,~aeco pacific services singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/others/commercial-product-analyst-data-insights-analyst-aeco-pacific-services-singapore-171bb7fe4259587268aaed126efa4466,mycareersfuture:singapore:171bb7fe4259587268aaed126efa4466
noise,other_industry,singapore,Analyst (Real Estate Insurance),jll.com,,,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Singapore/Analyst--Real-Estate-Insurance-_REQ526510,workday:jll|wd1|jllcareers:/job/Singapore/Analyst--Real-Estate-Insurance-_REQ526510
noise,other_industry,stockholm,AI Enablement Engineer,~einride swe,,,https://jobbsafari.se/jobb/ai-enablement-engineer-sesin-20477895,jobbsafari:sweden:20477895
noise,other_industry,singapore,6 Months Temp Front Office Assistant *CENTRAL* #HZTK,~recruit express pte ltd,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/healthcare/6-months-temp-front-office-assistant-central-hztk-recruit-express-126708ba3a3655df237348a419bec20e,mycareersfuture:singapore:126708ba3a3655df237348a419bec20e
noise,other_industry,singapore,"Intern, Finance Transformation, AI & Analytics",capitaland.com,plausible,adjacent,https://capitaland.wd3.myworkdayjobs.com/en-US/CapitaLandGroup/job/Singapore-Central-Singapore/Intern--Finance-Transformation--AI---Analytics_JR004880-1,workday:capitaland|wd3|CapitaLandGroup:/job/Singapore-Central-Singapore/Intern--Finance-Transformation--AI---Analytics_JR004880-1
noise,other_industry,stockholm,AI Enablement Engineer,~einride ab,,,https://jobbsafari.se/jobb/ai-enablement-engineer-scsom-20487385,jobbsafari:sweden:20487385
noise,other_industry,stockholm,Kvantitativt inriktad analytiker för verksamhetsuppföljning,~ekobrottsmyndigheten,,,https://jobbsafari.se/jobb/kvantitativt-inriktad-analytiker-for-verksamhetsuppfoljning-sasrb-20475885,jobbsafari:sweden:20475885
noise,other_industry,singapore,[JIM LV TEST – Do NOT Apply] 2027 Management Associate Programme (Business and Support Units),dbs.com,,,https://dbs.wd3.myworkdayjobs.com/en-US/DBS_Careers/job/Singapore---Central/XMLNAME--JIM-LV-TEST---Do-NOT-Apply--2027-Management-Associate-Programme--Business-and-Support-Units-_WD87477,workday:dbs|wd3|DBS_Careers:/job/Singapore---Central/XMLNAME--JIM-LV-TEST---Do-NOT-Apply--2027-Management-Associate-Programme--Business-and-Support-Units-_WD87477
noise,other_industry,singapore,Vegetable Hand Packers,~tvi pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/food-and-beverage/vegetable-hand-packers-tvi-6e27656e7062d85b6cc4af76ea609fb0,mycareersfuture:singapore:6e27656e7062d85b6cc4af76ea609fb0
noise,other_industry,singapore,Trader,~itochu singapore pte ltd,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/wholesale-trade/trader-itochu-singapore-b6a2a05a6d2506e0d4648755adaa33f2,mycareersfuture:singapore:b6a2a05a6d2506e0d4648755adaa33f2
noise,other_industry,singapore,Temp Front Office Assistant @ Novena #HGAT,~recruit express pte ltd,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/healthcare/temp-front-office-assistant-novena-hgat-recruit-express-997e5fe80bb175d0839576aec4761ae0,mycareersfuture:singapore:997e5fe80bb175d0839576aec4761ae0
noise,other_industry,singapore,"Senior Associate, Group Investments",~esr sg management pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/senior-associate-group-investments-esr-sg-management-d76ee35b3013631b8f90b4c3819836cc,mycareersfuture:singapore:d76ee35b3013631b8f90b4c3819836cc
noise,other_industry,singapore,Commercial & Product Analyst / Data & Insights Analyst,~asia energy company (aeco) pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/others/commercial-product-analyst-data-insights-analyst-asia-energy-company-1e411e3d6c65f7ee1ad67b5517179889,mycareersfuture:singapore:1e411e3d6c65f7ee1ad67b5517179889
noise,other_industry,singapore,Data Architect,~user experience researchers pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/data-architect-user-experience-researchers-031622190838f6313aa252487160cc52,mycareersfuture:singapore:031622190838f6313aa252487160cc52
noise,other_industry,singapore,foot reflexology,~star tree health pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/others/foot-reflexology-star-tree-health-d7537f16bafb60c43473da58778360f3,mycareersfuture:singapore:d7537f16bafb60c43473da58778360f3
noise,other_industry,singapore,Workforce Performance Consultant,~business edge personnel services pte ltd,,,https://www.mycareersfuture.gov.sg/job/consulting/workforce-performance-consultant-business-edge-personnel-services-95f6bd4fd4a2fa960676abce0d6e5a76,mycareersfuture:singapore:95f6bd4fd4a2fa960676abce0d6e5a76
noise,other_industry,singapore,Trading Assistant – Coal,~hengyi industries international pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/wholesale-trade/trading-assistant-%E2%80%93-coal-hengyi-industries-international-04127ad74a9659abdb7ab29b412665b9,mycareersfuture:singapore:04127ad74a9659abdb7ab29b412665b9
noise,other_industry,singapore,Trader (Physical Commodity/ Sales exp/ No exp welcomed!),~trust recruit pte. ltd.,plausible,less_relevant,https://www.mycareersfuture.gov.sg/job/sales/trader-trust-recruit-00234fb9092f0aeacdc93c10deb7a7fa,mycareersfuture:singapore:00234fb9092f0aeacdc93c10deb7a7fa
noise,other_industry,singapore,Quant Trading Engineer,~surf lab pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/accounting/quant-trading-engineer-surf-lab-d502db700887d0bccba787e9caca1930,mycareersfuture:singapore:d502db700887d0bccba787e9caca1930
noise,other_industry,singapore,Experienced Oil Derivatives Trader,~fueling maritime (asia) pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/experienced-oil-derivatives-trader-fueling-maritime-ea4ee13745d3f5883507265f755030a8,mycareersfuture:singapore:ea4ee13745d3f5883507265f755030a8
noise,other_industry,stockholm,Engineering Support Analyst,~fdj united,,,https://jobbsafari.se/jobb/engineering-support-analyst-scsom-20472187,jobbsafari:sweden:20472187
noise,other_industry,stockholm,Engineering Support Analyst,~kindred people ab,,,https://jobbsafari.se/jobb/engineering-support-analyst-sasrb-20467942,jobbsafari:sweden:20467942
noise,other_industry,stockholm,Engineering Support Analyst,~fdj united,,,https://jobbsafari.se/jobb/engineering-support-analyst-scsom-20469651,jobbsafari:sweden:20469651
noise,other_industry,singapore,Assistant Trader,~liven nutrients pte. ltd.,plausible,less_relevant,https://www.mycareersfuture.gov.sg/job/wholesale-trade/assistant-trader-liven-nutrients-45804877c4d3c45b27020b18c17222a3,mycareersfuture:singapore:45804877c4d3c45b27020b18c17222a3
noise,other_industry,singapore,"Software Engineer (mid-level, L4)",~hotlotz pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/engineering/software-engineer-hotlotz-8af8b635b92a78963c147e2547ace524,mycareersfuture:singapore:8af8b635b92a78963c147e2547ace524
noise,other_industry,singapore,Senior Dry Bulk Market Analyst,~ansun shipping pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/logistics/senior-dry-bulk-market-analyst-ansun-shipping-80008e6cb6443c7af5444512e3ee94df,mycareersfuture:singapore:80008e6cb6443c7af5444512e3ee94df
noise,other_industry,singapore deprioritized,"Grid Connection Technical Expert (Singapore, UK or Spain)",univers.com,,,https://univers.breezy.hr/p/73f226015c6501-grid-connection-technical-expert-singapore-uk-or-spain,breezy:univers:73f226015c6501
noise,other_industry,singapore,AI Engineer,~we-plus pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/ai-engineer-we-plus-6c2157f89e1439380d1ed1febc8837f7,mycareersfuture:singapore:6c2157f89e1439380d1ed1febc8837f7
noise,other_industry,singapore,"Research Analyst, Memory Markets",~semianalysis private limited,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/research-analyst-memory-markets-semianalysis-e35d2c4a0057f658d04e5a1e7d0c5d84,mycareersfuture:singapore:e35d2c4a0057f658d04e5a1e7d0c5d84
noise,other_industry,singapore,"Investment Analyst (Start up, deep tech industry, up to $10k) (ID: 708067)",~persol singapore pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/investment-analyst-persol-singapore-6bf4c2152a7726d8242d582677cb348e,mycareersfuture:singapore:6bf4c2152a7726d8242d582677cb348e
noise,other_industry,singapore,"Associate, Private Capital Markets",capitaland.com,plausible,adjacent,https://capitaland.wd3.myworkdayjobs.com/en-US/CapitaLandGroup/job/Singapore-Central-Singapore/Associate--Private-Capital-Markets_JR004902,workday:capitaland|wd3|CapitaLandGroup:/job/Singapore-Central-Singapore/Associate--Private-Capital-Markets_JR004902
noise,other_industry,singapore,Associate,~digitalbridge apac pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/associate-digitalbridge-apac-99a7e7a971033401791476338112cae8,mycareersfuture:singapore:99a7e7a971033401791476338112cae8
noise,other_industry,singapore,Staff Software Engineer - (Platform & Applications - CloudApps),~motional singapore pte. limited,,,https://www.mycareersfuture.gov.sg/job/engineering/staff-software-engineer--motional-singapore-35daec22a99d39ff725469730c3b897c,mycareersfuture:singapore:35daec22a99d39ff725469730c3b897c
noise,other_industry,singapore,"Senior Associate, Project Finance, Institutional Banking Group",dbs.com,,,https://dbs.wd3.myworkdayjobs.com/en-US/DBS_Careers/job/Singapore---Central/AVP--Project-Finance--Institutional-Banking-Group_WD82991,workday:dbs|wd3|DBS_Careers:/job/Singapore---Central/AVP--Project-Finance--Institutional-Banking-Group_WD82991
noise,other_industry,singapore,Satair - IT Supporter,airbus.com,,,https://ag.wd3.myworkdayjobs.com/en-US/Airbus/job/Singapore-Area/Satair---IT-Supporter_JR10400510,workday:ag|wd3|Airbus:/job/Singapore-Area/Satair---IT-Supporter_JR10400510
noise,other_industry,singapore,Sales Trader,cmcmarkets.com,plausible,adjacent,https://cmcmarkets.wd3.myworkdayjobs.com/en-US/CMC_Markets_Careers/job/Singapore/Sales-Trader_CMC4427-1,workday:cmcmarkets|wd3|CMC_Markets_Careers:/job/Singapore/Sales-Trader_CMC4427-1
noise,other_industry,singapore,"Intern, Investment & Asset Management, CLASML",capitaland.com,plausible,adjacent,https://capitaland.wd3.myworkdayjobs.com/en-US/CapitaLandGroup/job/Singapore-Central-Singapore/Intern--Investment---Asset-Management--CLASML_JR004636-1,workday:capitaland|wd3|CapitaLandGroup:/job/Singapore-Central-Singapore/Intern--Investment---Asset-Management--CLASML_JR004636-1
noise,other_industry,singapore,Integration and Field Support Engineer (IFSE),airbus.com,,,https://ag.wd3.myworkdayjobs.com/en-US/Airbus/job/Singapore-Area/Integration-and-Field-Support-Engineer--IFSE-_JR10414874,workday:ag|wd3|Airbus:/job/Singapore-Area/Integration-and-Field-Support-Engineer--IFSE-_JR10414874
noise,other_industry,singapore,Data Scientist (Supply Chain),~olam international limited,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/logistics/data-scientist-olam-international-4ac6fc76dcba2f05ee0abc59cab2a950,mycareersfuture:singapore:4ac6fc76dcba2f05ee0abc59cab2a950
noise,other_industry,hong kong,"Associate, Private Equity, CLSA Capital Partners",clsa.com,plausible,adjacent,https://citicclsa.wd3.myworkdayjobs.com/en-US/External/job/Hong-Kong/Associate--Private-Equity--CLSA-Capital-Partners_JR003108-3,workday:citicclsa|wd3|External:/job/Hong-Kong/Associate--Private-Equity--CLSA-Capital-Partners_JR003108-3
noise,other_industry,singapore,"Analyst, Portfolio Management",capitaland.com,plausible,adjacent,https://capitaland.wd3.myworkdayjobs.com/en-US/CapitaLandGroup/job/Singapore-Central-Singapore/Analyst--Portfolio-Management_JR004816-2,workday:capitaland|wd3|CapitaLandGroup:/job/Singapore-Central-Singapore/Analyst--Portfolio-Management_JR004816-2
noise,other_industry,stockholm,Senior Data Scientist - Scania Asset Management,~scania group,stretch,adjacent,https://jobbsafari.se/jobb/senior-data-scientist-scania-asset-management-sssca-20408027,jobbsafari:sweden:20408027
noise,other_industry,singapore,Operation Analyst (Dry Bulk) - Contract,~ambition group singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/wholesale-trade/operation-analyst-contract-ambition-group-singapore-acde5e58597b3c58f57b71af75de5d5d,mycareersfuture:singapore:acde5e58597b3c58f57b71af75de5d5d
noise,other_industry,hong kong,Digital Assets Trader,flowtraders.com,plausible,less_relevant,https://job-boards.greenhouse.io/flowtraders/jobs/7770955,greenhouse:flowtraders:7770955
noise,other_industry,stockholm,Senior Spare Parts Pricing Analyst,~husqvarna group,stretch,adjacent,https://jobbsafari.se/jobb/senior-spare-parts-pricing-analyst-scsom-20458499,jobbsafari:sweden:20458499
noise,other_industry,singapore,Asset Management Specialist,~ezsvs singapore (pte.) ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/information-technology/asset-management-specialist-ezsvs-singapore-3e0cf20c82d64250a8fabe475761a0f2,mycareersfuture:singapore:3e0cf20c82d64250a8fabe475761a0f2
noise,other_industry,singapore,Analyst,~semianalysis private limited,,,https://www.mycareersfuture.gov.sg/job/information-technology/analyst-semianalysis-ebe99a1fe0be7c5e621772567158f82c,mycareersfuture:singapore:ebe99a1fe0be7c5e621772567158f82c
noise,other_industry,singapore,6 Months Temp Front Office Assistant (HOSPITAL),~recruit express pte ltd,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/customer-service/6-months-temp-front-office-assistant-recruit-express-51062c844276694eafe589656528a8b9,mycareersfuture:singapore:51062c844276694eafe589656528a8b9
noise,other_industry,singapore,FULL TIME GARDENER,~universal landscape & construction pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/others/full-time-gardener-universal-landscape-construction-8f9859a53521cc97a6ab3c364f192290,mycareersfuture:singapore:8f9859a53521cc97a6ab3c364f192290
noise,other_industry,singapore,Trader | Crypto,jumptrading.com,stretch,less_relevant,https://www.jumptrading.com/hr/job?gh_jid=4862925,greenhouse:jumptrading:4862925
noise,other_industry,singapore,Research Fellow (Quantitative Research),~national university of singapore,plausible,relevant,https://www.mycareersfuture.gov.sg/job/sciences/research-fellow-national-university-singapore-8783fde5c18a13f7e4432aae525f8fee,mycareersfuture:singapore:8783fde5c18a13f7e4432aae525f8fee
noise,other_industry,singapore,Junior Trader Alcoholic Beverages (Duty Free),~alcools pte. ltd.,strong,less_relevant,https://www.mycareersfuture.gov.sg/job/wholesale-trade/junior-trader-alcoholic-beverages-alcools-2d4a8b3f759b0eb4545f71ad3c438c12,mycareersfuture:singapore:2d4a8b3f759b0eb4545f71ad3c438c12
noise,other_industry,singapore,Analyst,~coliwoo property management pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/real-estate/analyst-coliwoo-property-management-c545ef64f0cbe93100e8b89c45cc8c9d,mycareersfuture:singapore:c545ef64f0cbe93100e8b89c45cc8c9d
noise,other_industry,singapore,Process Integration Engineer,~systems on silicon manufacturing company pte ltd,,,https://www.mycareersfuture.gov.sg/job/engineering/process-integration-engineer-systems-silicon-manufacturing-company-241b74b768c2303af22dbe97dee134ad,mycareersfuture:singapore:241b74b768c2303af22dbe97dee134ad
noise,other_industry,singapore,Software Engineer,~ytl powerseraya pte. limited,,,https://www.mycareersfuture.gov.sg/job/information-technology/software-engineer-ytl-powerseraya-4191837db0461225a2ac9d6195cc96a5,mycareersfuture:singapore:4191837db0461225a2ac9d6195cc96a5
noise,other_industry,singapore,Senior Energy Market Analyst,~energy exemplar (singapore) pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/consulting/senior-energy-market-analyst-energy-exemplar-0e9efead9f90f2bb4a8a73b8b0e66483,mycareersfuture:singapore:0e9efead9f90f2bb4a8a73b8b0e66483
noise,other_industry,singapore,Intern / Analyst / Senior Analys,~vista health pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/consulting/intern-analyst-senior-analys-vista-health-9bcac452e75b1f5c03f35317ab570c96,mycareersfuture:singapore:9bcac452e75b1f5c03f35317ab570c96
noise,other_industry,singapore,"C, C++ Developer",~helius technologies pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/c-c-developer-helius-technologies-e89526e61bbb92c120bc0525f6f2e886,mycareersfuture:singapore:e89526e61bbb92c120bc0525f6f2e886
noise,other_industry,singapore,Senior AI Engineer,~allen & gledhill llp,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-ai-engineer-allen-gledhill-9e84364e7db9e5106a6e5f773c85fb57,mycareersfuture:singapore:9e84364e7db9e5106a6e5f773c85fb57
noise,other_industry,stockholm,Kassa/Service,~nonton ab,,,https://jobbsafari.se/jobb/kassaservice-sasrb-20442213,jobbsafari:sweden:20442213
noise,other_industry,singapore,Business Analyst – Food and Beverage Systems,~goldtech resources pte ltd,,,https://www.mycareersfuture.gov.sg/job/food-and-beverage/business-analyst-%E2%80%93-food-beverage-systems-goldtech-resources-bbc7ff3a5a8ef1cd0ee3f826e5f1be10,mycareersfuture:singapore:bbc7ff3a5a8ef1cd0ee3f826e5f1be10
noise,other_industry,stockholm,Junior Analyst to the Italian Trade Agency in Stockholm,~multimind holding ab,,,https://jobbsafari.se/jobb/junior-analyst-to-the-italian-trade-agency-in-stockholm-sasrb-20421456,jobbsafari:sweden:20421456
noise,other_industry,singapore,Senior Software Engineer - Trading,blockchaincapital.com,stretch,adjacent,https://www.coinbase.com/careers/positions/7866674?gh_jid=7866674,greenhouse:coinbase:7866674
noise,other_industry,stockholm,Vikariat på tandtekniska laboratorium i Södertälje,~sweden dental ab,,,https://jobbsafari.se/jobb/vikariat-pa-tandtekniska-laboratorium-i-sodertalje-sasrb-20399750,jobbsafari:sweden:20399750
noise,other_industry,stockholm,Grid Specialist (German speaking),~flower,,,https://jobbsafari.se/jobb/grid-specialist-german-speaking-scsom-20387937,jobbsafari:sweden:20387937
noise,other_industry,singapore us other deprioritized,Quantitative Researcher,midpointmarkets.com,plausible,relevant,https://job-boards.greenhouse.io/midpointmarkets/jobs/4955603008,greenhouse:midpointmarkets:4955603008
noise,other_industry,singapore us other deprioritized,Quantitative Developer,midpointmarkets.com,plausible,less_relevant,https://job-boards.greenhouse.io/midpointmarkets/jobs/4955615008,greenhouse:midpointmarkets:4955615008
noise,other_industry,stockholm,Private Equity Event Volunteer,~cfo insights,plausible,adjacent,https://jobbsafari.se/jobb/private-equity-event-volunteer-scsom-19236653,jobbsafari:sweden:19236653
noise,other_industry,stockholm,Private Equity Conference Volunteer,~cfo insights,plausible,adjacent,https://jobbsafari.se/jobb/private-equity-conference-volunteer-scsom-19236659,jobbsafari:sweden:19236659
noise,other_industry,stockholm,Senior Data Scientist,~flower infrastructure technologies ab,stretch,adjacent,https://jobbsafari.se/jobb/senior-data-scientist-sasrb-20113085,jobbsafari:sweden:20113085
noise,other_industry,stockholm,ställning byggare,~r k diagonal ab,,,https://jobbsafari.se/jobb/stallning-byggare-sasrb-20076273,jobbsafari:sweden:20076273
noise,other_industry,stockholm,Sommarvikarier,~vardaga ab,,,https://jobbsafari.se/jobb/sommarvikarier-sksee-19152526,jobbsafari:sweden:19152526
noise,sales_relationship,hong kong,"Officer, Relationship Associate (Emerging Corporates), Citi Commercial Bank",citibank.com.sg,,,https://citi.wd5.myworkdayjobs.com/en-US/2/job/Kowloon--Hong-Kong/Relationship-Associate_26985458,workday:citi|wd5|2:/job/Kowloon--Hong-Kong/Relationship-Associate_26985458
noise,sales_relationship,hong kong,"Officer, Relationship Associate (Consumer & Retail and NBFI), Citi Commercial Bank",citibank.com.sg,,,https://citi.wd5.myworkdayjobs.com/en-US/2/job/Kowloon--Hong-Kong/Relationship-Associate--Consumer---Retail-and-NBFI-_26985123,workday:citi|wd5|2:/job/Kowloon--Hong-Kong/Relationship-Associate--Consumer---Retail-and-NBFI-_26985123
noise,sales_relationship,singapore,Telemarketer,~stratify consulting llp,,,https://www.mycareersfuture.gov.sg/job/telecommunications/telemarketer-stratify-consulting-d88d256053bdcefbf466b521641f03dd,mycareersfuture:singapore:d88d256053bdcefbf466b521641f03dd
noise,sales_relationship,singapore,Senior Institutional FX Product Sales - Global Markets Division,bankofsingapore.com,stretch,adjacent,https://ocbc.wd102.myworkdayjobs.com/en-US/External/job/OCBC-Singapore/Senior-FX---CFD-Product-Sales---Global-Markets-Equities_JR00008443,workday:ocbc|wd102|External:/job/OCBC-Singapore/Senior-FX---CFD-Product-Sales---Global-Markets-Equities_JR00008443
noise,sales_relationship,singapore,Sales – Structured Products & AMCs,~amstel securities (asia) pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/sales-%E2%80%93-structured-products-amcs-amstel-securities-3e772080941e6a14bd306a2c9fc71fb1,mycareersfuture:singapore:3e772080941e6a14bd306a2c9fc71fb1
noise,sales_relationship,singapore,Presales Consultant,~fcs careers pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/consulting/presales-consultant-fcs-careers-f275d119b3e2010bd7875b4fb9a40ee1,mycareersfuture:singapore:f275d119b3e2010bd7875b4fb9a40ee1
noise,sales_relationship,singapore,"Analyst, Private Capital Markets - Sales",~alta alternative investments pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/accounting/analyst-capital-markets-sales-alta-alternative-investments-0bfd2d0402a3772b320179af3375f452,mycareersfuture:singapore:0bfd2d0402a3772b320179af3375f452
noise,sales_relationship,singapore,Telemarketer (part time),~stratify consulting llp,,,https://www.mycareersfuture.gov.sg/job/telecommunications/telemarketer-stratify-consulting-81e9afaf114df8ea7979173d77272ca5,mycareersfuture:singapore:81e9afaf114df8ea7979173d77272ca5
noise,sales_relationship,singapore,Relationship Management Assistant,schroders.com,,,https://ekbq.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/1920,oracle_hcm:ekbq.fa.em2.oraclecloud.com|CX_2:1920
noise,sales_relationship,singapore,"Relationship & Business Management Associate, Global Financial Institutions (12 mths contract)",bankofsingapore.com,plausible,adjacent,https://ocbc.wd102.myworkdayjobs.com/en-US/External/job/OCBC-Singapore/Relationship---Business-Management-Associate--Global-Financial-Institutions--12-mths-contract-_JR00010394-1,workday:ocbc|wd102|External:/job/OCBC-Singapore/Relationship---Business-Management-Associate--Global-Financial-Institutions--12-mths-contract-_JR00010394-1
noise,sales_relationship,hong kong,"Associate, Fixed Income Sales",td.com,plausible,adjacent,https://td.wd3.myworkdayjobs.com/en-US/TD_Bank_Careers/job/Hong-Kong-Hong-Kong/Fixed-Income-Sales--Associate_R_1503436,workday:td|wd3|TD_Bank_Careers:/job/Hong-Kong-Hong-Kong/Fixed-Income-Sales--Associate_R_1503436
noise,sales_relationship,singapore,Sales and Retention Consultant,~hsbc bank (singapore) limited,,,https://www.mycareersfuture.gov.sg/job/banking-finance/sales-retention-consultant-hsbc-bank-f2297c9d6673e2a9a3213d60a978121f,mycareersfuture:singapore:f2297c9d6673e2a9a3213d60a978121f
noise,sales_relationship,singapore,Sales Trader (English Speaker),otcflow.com,plausible,adjacent,https://otcflow.bamboohr.com/careers/328,bamboohr:otcflow:328
noise,sales_relationship,singapore,SME Business Consultant,~finmart sg pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/sme-business-consultant-finmart-sg-a00e703fc882570b04106924ab07bb45,mycareersfuture:singapore:a00e703fc882570b04106924ab07bb45
noise,sales_relationship,singapore,Global Markets - Voice - Sales Trader,~ubs ag,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/global-markets-voice-sales-trader-ubs-ag-3f4df2ca3c8dd7befe42b7eac657e0a3,mycareersfuture:singapore:3f4df2ca3c8dd7befe42b7eac657e0a3
noise,sales_relationship,singapore,"External Relationship Management - SEA Institutional Client Business, Associate",~blackrock (singapore) limited,,,https://www.mycareersfuture.gov.sg/job/banking-finance/external-relationship-management-sea-institutional-client-business-associate-blackrock-54874743f02c198759d73216ac9a0161,mycareersfuture:singapore:54874743f02c198759d73216ac9a0161
noise,sales_relationship,singapore,"Dealer, Prime Brokerage & Investment Solutions",~cgs international securities singapore pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/dealer-prime-brokerage-investment-solutions-cgs-international-securities-singapore-633d483733a67b23a795369343445a4e,mycareersfuture:singapore:633d483733a67b23a795369343445a4e
noise,sales_relationship,singapore,"Associate Sales Specialist, Desktops",~ice data services singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/associate-sales-specialist-desktops-ice-data-services-singapore-61d894cc6f430590e72a4e3e2f42b6c5,mycareersfuture:singapore:61d894cc6f430590e72a4e3e2f42b6c5
noise,sales_relationship,singapore,Assistant Trader [Ferrous Raw Materials],~good job creations (singapore) pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/assistant-trader-ferrous-raw-materials-good-job-creations-dce7c7aad1493de48e6ff5cf1bfdbedc,mycareersfuture:singapore:dce7c7aad1493de48e6ff5cf1bfdbedc
noise,sales_relationship,singapore,Sales Executive (MNC/Trader/Training provided!),~trust recruit pte. ltd.,plausible,less_relevant,https://www.mycareersfuture.gov.sg/job/manufacturing/sales-executive-trust-recruit-c174829d0b69e52b8004109c5013582c,mycareersfuture:singapore:c174829d0b69e52b8004109c5013582c
noise,sales_relationship,singapore,Presales Consultant,~fcs careers pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/consulting/presales-consultant-fcs-careers-b861a24eee69e394bdcada6c0a9b559e,mycareersfuture:singapore:b861a24eee69e394bdcada6c0a9b559e
noise,sales_relationship,singapore,Investment Analyst,~luca sgp pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/investment-analyst-luca-sgp-328cd712fa85011571703e85e4b7b162,mycareersfuture:singapore:328cd712fa85011571703e85e4b7b162
noise,sales_relationship,singapore,"Associate - Specialised Finance, Capital Markets Group APAC (Job ID:10078849)",~mufg securities asia limited singapore branch,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/associate-specialised-finance-capital-markets-group-apac-mufg-securities-asia-singapore-branch-ded960b88919b5e01371e2113dbc725d,mycareersfuture:singapore:ded960b88919b5e01371e2113dbc725d
