n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
809,rejected,unknown,financial accounting,Senior Financial Accountant,satispay.com,"Milan, Italy","Finance, Procurement & Facility",https://jobs.ashbyhq.com/satispay/5489d9d5-7d39-48a4-a5c1-111afeb4ca2d,ashby,satispay,5489d9d5-7d39-48a4-a5c1-111afeb4ca2d
810,rejected,unknown,infrastructure security engineering,"Senior Engineering Manager, Identity & Access",oceans.ventures,"Somerville, MA",Engineering,https://tulip.co/careers/job-posting/?gh_jid=7813174003,greenhouse,tulip,7813174003
811,rejected,unknown,accounting operations support,Spécialiste Support Pilotage et Comptabilité (Télétravail complet possible - Marseille),pennylane.com,Marseille,Customer Success,https://jobs.ashbyhq.com/pennylane/aee463d7-fe24-4a7a-b54d-6f2248020a89,ashby,pennylane,aee463d7-fe24-4a7a-b54d-6f2248020a89
812,rejected,unknown,accounting/compliance,"Staff Accountant, Cyprus",blockchaincapital.com,Remote - Cyprus,Finance & Accounting,https://www.coinbase.com/careers/positions/8053751?gh_jid=8053751,greenhouse,coinbase,8053751
813,rejected,unknown,compliance engineering,"Engineering Lead / Manager, KYC (Relocation to Singapore)",airwallex.com,AU - Sydney,Engineering,https://jobs.ashbyhq.com/airwallex/b0628876-8e67-4e58-974e-a17558798daa,ashby,airwallex,b0628876-8e67-4e58-974e-a17558798daa
814,rejected,unknown,fintech product management,Senior Product Manager 🇫🇷,pennylane.com,Paris,Product,https://jobs.ashbyhq.com/pennylane/a4555925-195a-4a59-9367-fcaf27f2113d,ashby,pennylane,a4555925-195a-4a59-9367-fcaf27f2113d
815,rejected,unknown,field sales,Field Sales Consultant (Self-employed),teya.com,Nottingham,UK Operations,https://jobs.ashbyhq.com/teya/6e936449-833e-4a4b-a781-85021a3be229,ashby,teya,6e936449-833e-4a4b-a781-85021a3be229
816,rejected,unknown,wealth management sales,"Business Development and Enterprise Coverage, Private Banks and Wirehouses - Vice President   ",icapitalnetwork.com,"New York, New York, United States",Wealth Managers,https://job-boards.greenhouse.io/icapitalnetwork/jobs/8592520002,greenhouse,icapitalnetwork,8592520002
817,rejected,unknown,mechanical engineering robotics,"Mechanical Design Engineer, Tactile Sensing",garuda.vc,Palo Alto,Hardware Engineering,https://jobs.ashbyhq.com/mindrobotics/24763a89-1a90-4f85-8862-c3841e9a113b,ashby,mindrobotics,24763a89-1a90-4f85-8862-c3841e9a113b
818,rejected,unknown,healthcare management,"Manager, Clinical Support",fcventures.com,Remote,Clinical Support,https://bicyclehealth.com/careers-opportunities?gh_jid=6144266004,greenhouse,bicyclehealth,6144266004
819,rejected,unknown,payments backend engineering,"Senior Software Engineer, New Products ",airwallex.com,UK - London,Engineering,https://jobs.ashbyhq.com/airwallex/3b9f4b98-1731-4e1b-8895-0ca1b1bb1279,ashby,airwallex,3b9f4b98-1731-4e1b-8895-0ca1b1bb1279
820,rejected,unknown,sales operations analytics,Senior Sales Strategy Analyst,rho.com,"Madrid, Spain",Sales,https://job-boards.greenhouse.io/onetrust/jobs/8072577,greenhouse,onetrust,8072577
821,rejected,unknown,accounts payable clerk,Senior Accounting Clerk,mariner.com,"Overland Park, KS - Headquarters",Finance & Accounting,https://jobs.ashbyhq.com/mariner-careers/9577084d-2d87-48d1-a052-83fb18e959f3,ashby,mariner-careers,9577084d-2d87-48d1-a052-83fb18e959f3
822,rejected,unknown,real estate sales,3rd Party Property Management - Business Development Salesperson,simpleciti.com,,SimpleCITI,https://apply.workable.com/j/2A074F4C3C,workable,simpleciti,2A074F4C3C
823,rejected,unknown,human resources management,Human Resources Manager,verifone.com,"Boulogne-Billancourt, Hauts-de-Seine, France; Paris, Paris, France",Global Human Resources,https://job-boards.greenhouse.io/verifone/jobs/6690179003,greenhouse,verifone,6690179003
824,rejected,unknown,residential concierge services,Concierge Specialist - Jasper Towers,kairoi.com,"Jasper Towers -Denver, CO, Denver, United States",Operations - Community,https://careers.kairoi.com/jobs/670061-concierge-specialist-jasper-towers,teamtailor,careers.kairoi.com,abe67ce6-55d8-4181-8bdb-e9ac89386276
825,rejected,unknown,people operations HR,People Operations Manager (Regional),fundingsocieties.com,,People Experience,https://apply.workable.com/j/283AFAF56C,workable,fundingsocieties,283AFAF56C
826,rejected,unknown,healthcare product operations,Product Operations and Strategy Manager,abridge.com,SF Office,Builder,https://jobs.ashbyhq.com/Abridge/bdbe64c1-cb3e-4ba6-a0fe-0bf76372a673,ashby,Abridge,bdbe64c1-cb3e-4ba6-a0fe-0bf76372a673
827,rejected,unknown,crypto exchange customer service,Concierge Specialist IV,blockchaincapital.com,"Hybrid - London, UK",Customer Experience,https://www.coinbase.com/careers/positions/8031308?gh_jid=8031308,greenhouse,coinbase,8031308
828,rejected,unknown,space industry bid management,Bid Manager (m/f/d),earlybird.com,"Ottobrunn, Bavaria, Germany; Parsdorf, Bavaria, Germany",Commercial,https://job-boards.eu.greenhouse.io/isaraerospace/jobs/4922381101,greenhouse,isaraerospace,4922381101
829,rejected,unknown,recruiting/talent acquisition,Aprio PH - Early Talent Administrator,wealth.aprio.com,"Clark, Pampanga",People & Culture,https://jobs.lever.co/Aprio/47a38ed3-dd3f-4e6b-a6af-bb8b979c7062,lever,Aprio,47a38ed3-dd3f-4e6b-a6af-bb8b979c7062
830,rejected,unknown,revenue accounting,"Revenue Accountant, Cost of Revenue ",clay.com,New York,Finance,https://jobs.ashbyhq.com/claylabs/40ec734b-be2c-44c8-aa93-fed89e50fe68,ashby,claylabs,40ec734b-be2c-44c8-aa93-fed89e50fe68
831,rejected,unknown,tax planning advisory,Tax Manager (California) ,tuftoncapital.com,"Remote, USA",Wealth Solutions - Tax,https://job-boards.greenhouse.io/merceradvisors/jobs/5233048008,greenhouse,merceradvisors,5233048008
832,rejected,unknown,accounts payable operations,Accounts Payable Specialist ,fiveelms.com,"Porto, Portugal",Finance & Operations,https://job-boards.eu.greenhouse.io/reachdesk/jobs/4934562101,greenhouse,reachdesk,4934562101
833,rejected,unknown,facilities maintenance painting,"Centralized Painter - Greater North Dallas, TX",cortland.com,"Dallas, TX",Integrated Facilities,https://job-boards.greenhouse.io/cortland/jobs/4184575009,greenhouse,cortland,4184575009
834,rejected,unknown,healthcare tech fullstack,Senior Fullstack Engineer,primary.vc,Remote,Engineering,https://job-boards.greenhouse.io/jukeboxhealth/jobs/4362935009,greenhouse,jukeboxhealth,4362935009
835,rejected,unknown,international education growth,Global Growth Lead,passage.com,Nigeria,Growth,https://jobs.ashbyhq.com/passage/d8aaf14c-41d1-4afa-be82-cd7b6411868a,ashby,passage,d8aaf14c-41d1-4afa-be82-cd7b6411868a
836,rejected,unknown,clinical research finance,Senior Clinical Research Finance Specialist ,tauventures.com,"NYC HQ, Cambridge HQ or Southlake HQ",Finance,https://job-boards.greenhouse.io/iterativehealth/jobs/4671629006,greenhouse,iterativehealth,4671629006
837,rejected,unknown,digital marketing operations,Field & Digital Marketing Manager,aifund.ai,"Mountain View, CA",GTM,https://jobs.lever.co/AIFund/7eafd5a9-4ac2-4e1e-9687-909c29b2f8cd,lever,AIFund,7eafd5a9-4ac2-4e1e-9687-909c29b2f8cd
838,rejected,unknown,logistics forklift operator,CARISTE CACES 1 - 3 ET 5 (H/F),quadrillecapital.com,"AVIGNON, France",,https://jobtalentfrance.teamtailor.com/jobs/7969904-cariste-caces-1-3-et-5-h-f,teamtailor,jobtalentfrance,03eeddec-fdae-4d45-a20b-fb88df70f43f
839,rejected,unknown,accounting/close operations,Accountant (Contract),moomoo.com,,,https://apply.workable.com/j/5C9BDA3565,workable,moomoo,5C9BDA3565
840,rejected,unknown,wealth management client delivery,Client Delivery Specialist - Assistant Vice President,icapitalnetwork.com,"Stamford, Connecticut, United States",Data Solutions,https://job-boards.greenhouse.io/icapitalnetwork/jobs/8372741002,greenhouse,icapitalnetwork,8372741002
841,rejected,unknown,HR operations immigration,"Senior Manager, Global Mobility & Immigration",shieldcap.com,"Bellevue Office, Sunset Corporate Campus",G&A - Operations,https://job-boards.greenhouse.io/armada/jobs/5367138008,greenhouse,armada,5367138008
842,rejected,unknown,financial accounting,Senior Financial Accountant (US Focus),au.koala.com,"Sydney Treehouse, Alexandria, Australia",Finance,https://careers.koala.com/jobs/8171405-senior-financial-accountant-us-focus,teamtailor,koala-1743644840,3ad8f73e-40bc-4630-b815-684ac52829f6
843,rejected,unknown,marketing multimedia production,"Marketing Manager, Multimedia Producer",kaleelcompany.com,"Hybrid - New York, NY or Dallas, TX",Marketing,https://job-boards.greenhouse.io/fartherfinance/jobs/4717595005,greenhouse,fartherfinance,4717595005
844,rejected,unknown,payments sales development,Sales Development Representative - ePOS,mypos.com,"Milano, Italy",Sales,https://careers.mypos.com/jobs/7980181-sales-development-representative-epos,teamtailor,careers.mypos.com,fce87033-61d4-4544-be10-804e708ddbcd
845,rejected,unknown,accounting operations general,"Comptable clients, fournisseurs et général // General Accountant",redion.com,"Redion Holding, Saint-Denis, France",Finance,https://careers.redion.com/jobs/7939568-comptable-clients-fournisseurs-et-general-general-accountant,teamtailor,careers.redion.com,bc83adf9-f019-4703-841e-822f7849a361
846,rejected,unknown,business development sales,Senior Publisher Development Strategist,impact.com,New York,Customer Experience,https://job-boards.greenhouse.io/impact/jobs/8334786002,greenhouse,impact,8334786002
847,rejected,unknown,maritime shipping logistics,AGENT DE TRANSIT MARITIME CONFIRMÉ (H/F),quadrillecapital.com,"Rogerville, France",Tertaire,https://jobtalentfrance.teamtailor.com/jobs/7968534-agent-de-transit-maritime-confirme-h-f,teamtailor,jobtalentfrance,65688910-158b-4d66-bef7-58293eb5cb45
848,rejected,unknown,healthcare policy writing,Medical Policy Writer ,flarecapital.com,United States,Clinical Content,https://job-boards.greenhouse.io/coherehealth/jobs/7819291003,greenhouse,coherehealth,7819291003
849,rejected,unknown,advertising operations campaign,Campaign Manager,cafe.com,"New York, NY",Client Operations,http://boards.greenhouse.io/voxmedia/jobs/8112810?gh_jid=8112810,greenhouse,voxmedia,8112810
850,rejected,unknown,legal debt recovery,Letrado/a Procesal – Recuperación de Deuda,b2-impact.com,"Madrid, Spain",Investments,https://careers.b2-impact.es/jobs/8174149-letrado-a-procesal-recuperacion-de-deuda,teamtailor,careers.b2-impact.com,d75e552a-488d-4847-a7f1-b8a3f52b4d94
851,rejected,unknown,accounting operations,Group Accountant,impact.com,Cape Town,Finance,https://job-boards.greenhouse.io/impact/jobs/8612163002,greenhouse,impact,8612163002
852,rejected,unknown,IT/infrastructure systems,Senior IT Engineer (AI),645ventures.com,"Atlanta, Georgia; Austin, Texas; Boston, Massachusetts; Chicago, Illinois; Denver, Colorado; London, England; New York, New York; REMOTE - UK; REMOTE - US; San Francisco, California",People & Technology Enablement,https://job-boards.greenhouse.io/iterable/jobs/7984113,greenhouse,iterable,7984113
853,rejected,unknown,payments business optimization,Business Optimization Manager - Payments,ppro.com,Mexico City,Payment Partnership,https://jobs.lever.co/ppro/69b9a56f-2a13-4e67-836f-db926038df72,lever,ppro,69b9a56f-2a13-4e67-836f-db926038df72
854,rejected,unknown,healthcare patient communications,Medical Patient Language Writing Specialist,flarecapital.com,United States,Clinical Strategy,https://job-boards.greenhouse.io/coherehealth/jobs/7823094003,greenhouse,coherehealth,7823094003
855,adjacent,unknown,investment platform product strategy,シニア商品開発企画マネージャー Senior Product Strategy & Planning Manager,moomoo.com,,,https://apply.workable.com/j/72AFAFF491,workable,moomoo,72AFAFF491
856,rejected,unknown,payments infrastructure VP,"VP, Engineering (India)",verifone.com,"Bengaluru, Karnataka, India",Global Engineering,https://job-boards.greenhouse.io/verifone/jobs/7770517003,greenhouse,verifone,7770517003
857,rejected,unknown,healthcare clinical operations,"Director, Clinical Research Study Success  - CEE",tauventures.com,Poland,Ex-US,https://job-boards.greenhouse.io/iterativehealth/jobs/4700898006,greenhouse,iterativehealth,4700898006
858,rejected,unknown,demand generation marketing,Head of Demand Generation,array.vc,remote,Marketing,https://jobs.ashbyhq.com/capsule/34003a58-3f6f-4444-af5f-669a1e1b3706,ashby,capsule,34003a58-3f6f-4444-af5f-669a1e1b3706
859,rejected,unknown,healthcare intake operations,"Team Leader, Intake",flarecapital.com,"Hyderabad, Telangana, India",Intake Operations,https://job-boards.greenhouse.io/coherehealth/jobs/7854099003,greenhouse,coherehealth,7854099003
860,rejected,unknown,clinical research coordination,Clinical Research Coordinator II,tauventures.com,"Plano, Texas",MSO,https://job-boards.greenhouse.io/iterativehealth/jobs/4700947006,greenhouse,iterativehealth,4700947006
861,rejected,unknown,manufacturing ML engineering,Staff Machine Learning Engineer,cherry.vc,"North Bethesda, MD",Technology,https://job-boards.greenhouse.io/xometry/jobs/5153005007,greenhouse,xometry,5153005007
862,rejected,unknown,autonomous vehicle validation,"Systems Engineer, AI Validation ",firstminute.capital,Sunnyvale,"Simulation, Evaluation, Validation",https://wayve.firststage.co/jobs?gh_jid=8542296002,greenhouse,wayve,8542296002
863,rejected,unknown,healthcare quality/AI,"Senior Clinical Quality Manager, AI Transformation",rre.com,Remote,Medical Affairs & Strategy,https://job-boards.greenhouse.io/springhealth66/jobs/4711511005,greenhouse,springhealth66,4711511005
864,rejected,unknown,apparel technical design,"Senior Technical Designer, Men's Apparel",basisset.com,"San Francisco, California, United States",Product Merchandising,https://job-boards.greenhouse.io/quince/jobs/5226693008,greenhouse,quince,5226693008
865,rejected,unknown,engagement platform sales,Solutions Consultant,645ventures.com,REMOTE - US,Sales,https://job-boards.greenhouse.io/iterable/jobs/6587092,greenhouse,iterable,6587092
866,rejected,unknown,facilities painting,"Painter - Greater Fort Worth, TX",cortland.com,"Fort Worth, Texas",Integrated Facilities,https://job-boards.greenhouse.io/cortland/jobs/4313154009,greenhouse,cortland,4313154009
867,rejected,unknown,satellite systems product,Senior Product Manager,radical.vc,"San Jose, CA",Information Systems,https://job-boards.greenhouse.io/muonspace/jobs/5210515007,greenhouse,muonspace,5210515007
868,rejected,unknown,fintech compliance/AML,"Compliance Analyst, KYT – Transaction Monitoring",sogexia.com,Luxembourg,Conformité & Juridique,https://careers.sogexia.com/jobs/6107011-compliance-analyst-kyt-transaction-monitoring,teamtailor,careers.sogexia.com,f415b11e-8434-4cb6-b150-38830b7f133a
869,rejected,unknown,garage door services,Garage Door Doctor - General Application,guildgaragegroup.com,"Indianapolis, ID",Administrative,https://job-boards.greenhouse.io/guildgaragegroup/jobs/4002785009,greenhouse,guildgaragegroup,4002785009
870,rejected,unknown,cybersecurity marketing,"Director, Regional Marketing - Mid Market",forgepointcap.com,United States of America,Field Marketing,https://job-boards.greenhouse.io/huntress/jobs/7773785003,greenhouse,huntress,7773785003
871,rejected,unknown,fintech fraud investigation,FinCrime Investigator,satispay.com,"Luxembourg, Luxembourg",Fincrime Operations,https://jobs.ashbyhq.com/satispay/315cbd23-6479-4885-b9f2-fda542303a2f,ashby,satispay,315cbd23-6479-4885-b9f2-fda542303a2f
872,rejected,unknown,industrial facilities cleaning,Industrial Cleaner,maxcessintl.com,"Eureka, Missouri, United States",Facilities Supt and Maint,https://job-boards.greenhouse.io/maxcessinternational/jobs/5389371008,greenhouse,maxcessinternational,5389371008
873,rejected,unknown,crypto payments engineering,"Senior Staff Software Engineer, Payments",blockchaincapital.com,Remote - USA,Engineering - Backend,https://www.coinbase.com/careers/positions/8056068?gh_jid=8056068,greenhouse,coinbase,8056068
874,adjacent,unknown,investment brokerage operations,Investment Associate,paretosec.com,"Oslo, Norway",Wealth Management,https://paretosecurities.teamtailor.com/jobs/8107541-investment-associate,teamtailor,paretosecurities,f12bb762-bfb5-4c5a-b771-74c99cf88004
875,rejected,unknown,accounting payroll,"Senior Corporate Accountant, Payroll ",levelequity.com,"Guadalajara, Mexico",Finance,https://www.salesloft.com/company/careers?gh_jid=7973802,greenhouse,salesloft,7973802
876,rejected,unknown,tax operations management,Sales Tax Manager,bradymartz.com,,,https://apply.workable.com/j/6A61AF34DF,workable,brady-martz,6A61AF34DF
877,rejected,unknown,healthcare substance use care,"Director, Channel Enablement",lionheart.vc,Remote within the US,Sales,https://job-boards.greenhouse.io/pelago/jobs/5188742007,greenhouse,pelago,5188742007
878,rejected,unknown,management accounting,Senior Accountant (Management Accounting),gocardless.com,"Lisbon, Portugal",Finance,https://job-boards.greenhouse.io/gocardless/jobs/7930008,greenhouse,gocardless,7930008
879,rejected,unknown,wealth management fintech product,Product Manager (m/w/d) – Digital Wealth Management (apeiron),ginmon.de,"Frankfurt, Deutschland",Produkt,https://ginmon.recruitee.com/o/product-manager-mwd-digital-wealth-management-apeiron,recruitee,ginmon,2708569
880,rejected,unknown,ecommerce payment business,Business Developer Team Leader - Toporder by myPOS,mypos.com,"Andrezieux, Andrézieux-Bouthéon, France",,https://careers.mypos.com/jobs/8156403-business-developer-team-leader-toporder-by-mypos,teamtailor,careers.mypos.com,2e9c5712-e6b2-4fed-b03e-84f3853955a7
881,rejected,unknown,accounting operations,Accountant 🇱🇹,montonio.com,"Vilnius, Lithuania",Admin & HQ,https://careers.montonio.com/jobs/8046870-accountant,teamtailor,careers.montonio.com,085dfe64-3b29-4b9d-ad07-4466a5eb65f7
882,rejected,unknown,insurance account management,Technical Account Manager - Canadian Casualty,priceforbes.com,"Price Forbes Insurance, London, United Kingdom","Ardonagh Specialty - Insurance/Profin, Global Casualty and UK&I",https://ardonaghspeciality.teamtailor.com/jobs/8167974-technical-account-manager-canadian-casualty,teamtailor,ardonaghspeciality,b8e06ab1-d1f1-407b-ade6-55a699f9a633
883,rejected,unknown,manufacturing operations sourcing,"Manager, Sourcing",cherry.vc,"Bangalore, India",Operations,https://job-boards.greenhouse.io/xometry/jobs/5187358007,greenhouse,xometry,5187358007
884,rejected,unknown,crypto exchange customer service,Concierge Specialist IV,blockchaincapital.com,Hybrid - Singapore,Customer Experience,https://www.coinbase.com/careers/positions/7994501?gh_jid=7994501,greenhouse,coinbase,7994501
885,rejected,unknown,autonomous mobility data science,"Director, Data Science",mavenventures.com,"Remote, USA",Autonomy Engineering,https://job-boards.greenhouse.io/maymobility/jobs/8561428002,greenhouse,maymobility,8561428002
886,rejected,unknown,open source security sales,Senior Partner Sales Engineer - Brazil,alphapartners.com,Brazil - Remote,International Sales Engineering,https://job-boards.greenhouse.io/chainguard/jobs/4671409006,greenhouse,chainguard,4671409006
887,rejected,unknown,real estate fund accounting,"Senior Fund Accountant - Atlanta, GA",cortland.com,"Atlanta, Georgia, United States",Fund Accounting ,https://job-boards.greenhouse.io/cortland/jobs/4297527009,greenhouse,cortland,4297527009
888,rejected,unknown,media production management,Channel Manager/Line Producer,step.com,"Greenville, NC",Production,https://job-boards.greenhouse.io/mrbeastyoutube/jobs/5978103004,greenhouse,mrbeastyoutube,5978103004
889,rejected,unknown,investment fund compliance,Depositary Services Compliance Analyst,swedbank.com,"Vilnius, Lithuania",,https://jobs.swedbank.com/jobs/27511-depositary-services-compliance-analyst,teamtailor,jobs.swedbank.com,13a22af2-4467-45e5-b58b-d651ea892694
890,rejected,unknown,payments field sales,Field Sales Representative,mypos.com,"Sofia - myPOS Store, Sofia, Bulgaria",,https://careers.mypos.com/jobs/8088647-field-sales-representative,teamtailor,careers.mypos.com,9a823e50-e156-46ae-b4d4-bf82f6ab7b10
891,rejected,unknown,support operations management,Customer Support Manager ,alphapartners.com,United States - Remote,Customer Support,https://job-boards.greenhouse.io/chainguard/jobs/4689095006,greenhouse,chainguard,4689095006
892,rejected,unknown,payments business development,Business Development Director (Paris),mangopay.com,"Mangopay France - Paris, Paris, France",Commercial,https://career.mangopay.com/jobs/8223692-business-development-director-paris,teamtailor,mangopay,083f039e-f223-4629-b5d6-148eeb637df0
893,rejected,unknown,tax/audit accounting,Associate Accountant - Tax and or Audit,bradymartz.com,,,https://apply.workable.com/j/690F52CBA0,workable,brady-martz,690F52CBA0
894,rejected,unknown,crypto ecosystem business,Senior Ecosystem Growth Manager,castleisland.vc,"London, UK",RippleX,https://ripple.com/careers/all-jobs/job/7742944?gh_jid=7742944,greenhouse,ripple,7742944
895,rejected,unknown,healthcare AI clinical,Clinician Scientist,abridge.com,SF Office,Builder,https://jobs.ashbyhq.com/Abridge/89db9a1b-a590-4f17-be65-ac21507945c0,ashby,Abridge,89db9a1b-a590-4f17-be65-ac21507945c0
896,rejected,unknown,infrastructure fund accounting,Sr. Accountant,cimgroup.com,"Phoenix, AZ",Fund Accounting,https://jobs.lever.co/cimgroup/f400b5c8-a112-4e4a-9819-7a1fa1c098ea,lever,cimgroup,f400b5c8-a112-4e4a-9819-7a1fa1c098ea
897,rejected,unknown,market intelligence iOS engineering,"Senior Staff Engineer, iOS",tribecavp.com,Remote - United Kingdom,Engineering,https://job-boards.greenhouse.io/alphasense/jobs/8578347002,greenhouse,alphasense,8578347002
898,rejected,unknown,life insurance engineering,"Senior Engineering Manager, Consumer",ethos.com,"Bangalore, India",Software Engineering,https://job-boards.greenhouse.io/ethoslife/jobs/8632941002,greenhouse,ethoslife,8632941002
899,rejected,unknown,revenue accounting,Revenue Accountant,clay.com,New York,Finance,https://jobs.ashbyhq.com/claylabs/82ca7670-1083-46e6-9ab4-a722fe535ef3,ashby,claylabs,82ca7670-1083-46e6-9ab4-a722fe535ef3
900,rejected,unknown,robotics quality management,Quality Manager (m/f/d),hvcapital.com,Munich,Prototyping & Production,https://job-boards.eu.greenhouse.io/arxroboticsgmbh/jobs/4951397101,greenhouse,arxroboticsgmbh,4951397101
901,rejected,unknown,compliance analyst; not quantitative finance,Compliance Analyst,tribecavp.com,Delhi,Compliance,https://job-boards.greenhouse.io/alphasense/jobs/8630664002,greenhouse,alphasense,8630664002
902,rejected,student_intern,dental hygienist trainee program; not finance,Traineeprogrammet - Nyexaminerad tandläkare till Smile Tandvård,smile.se,"Smilekontoret (Alvik), Bromma, Sweden",Avdelning: Tandläkare och Specialister,https://karriar.smile.se/jobs/2157197-traineeprogrammet-nyexaminerad-tandlakare-till-smile-tandvard,teamtailor,karriar.smile.se,463bcd1c-ff27-4bc3-bf3b-fb8b856decc1
903,rejected,unknown,go-to-market operations; not quant,GTM Ops Manager - EMEA,clay.com,London,GTM - Ops,https://jobs.ashbyhq.com/claylabs/2620226a-13b5-48be-a9a9-ff7769552a21,ashby,claylabs,2620226a-13b5-48be-a9a9-ff7769552a21
904,rejected,head_or_md,merchandising head; retail not finance,"Head of Merchandising - CPG, Canada",basisset.com,"Toronto, Ontario, Canada",International,https://job-boards.greenhouse.io/quince/jobs/5057532008,greenhouse,quince,5057532008
905,rejected,unknown,telehealth nurse triage; healthcare not quant,Telehealth Triage Registered Nurse (New York + Compact State RN License Required) ,ophelia.com,United States,Clinicians,https://job-boards.greenhouse.io/ophelia/jobs/4813741008,greenhouse,ophelia,4813741008
906,rejected,unknown,healthcare implementation; customer success not quant,"Implementation Manager, Healthcare",scopvc.com,"Marina del Rey, CA",Customer Success,https://job-boards.greenhouse.io/flip/jobs/5373568008,greenhouse,flip,5373568008
907,rejected,unknown,event lunch; not a job posting,Zero to One Live: Lunch with Andrew Ng,aifund.ai,Taipei,AI Fund,https://jobs.lever.co/AIFund/8fb6dbce-e038-4c25-aa10-b5137a2587cb,lever,AIFund,8fb6dbce-e038-4c25-aa10-b5137a2587cb
908,rejected,unknown,inventory accountant; general accounting not quant,Inventory Control Accountant,s2ginvestments.com,"Guadalajara, Jalisco",Finance,https://job-boards.greenhouse.io/mill/jobs/4718057005,greenhouse,Mill,4718057005
909,adjacent,lead,platform engineer at fintech; systems not research,Principal Software Engineer – Platform Engineering,tribecavp.com,Remote - United States,Engineering,https://job-boards.greenhouse.io/alphasense/jobs/8687641002,greenhouse,alphasense,8687641002
910,rejected,unknown,business development; partnership not quant,Partnerships / Channel Business Developer (PSP) (H/F),noelse.com,"Paris, France",Partenariats & Presales,https://careers.noelse.com/jobs/6583375-partnerships-channel-business-developer-psp-h-f,teamtailor,careers.noelse.com,d7b2d383-8506-4a48-8a60-2d82d27b6fa2
911,rejected,student_intern,apprentice bookkeeper; accounting not quant,Apprentice Bookkeeper,bpm.com,"Sioux Falls, SD",CAAS,https://jobs.lever.co/bpmcpa/e6ab4cff-9ac7-4d0b-b429-7dfbf6275c4f,lever,bpmcpa,e6ab4cff-9ac7-4d0b-b429-7dfbf6275c4f
912,rejected,senior_6_10,marketing platform engineer; not financial,Senior NetSuite Engineer,hydeparkvp.com,United States,Engineering,https://job-boards.greenhouse.io/attentive/jobs/4315071009,greenhouse,attentive,4315071009
913,rejected,unknown,retail sales position; not quant,Vendeur polyvalent H/F,quadrillecapital.com,"ST JEAN DE LUZ, FRANCE",Retail,https://jobtalentfrance.teamtailor.com/jobs/8216727-vendeur-polyvalent-h-f,teamtailor,jobtalentfrance,ebe332e9-d872-4969-895f-c79c6d9d72cf
914,rejected,unknown,mental health triage; healthcare not quant,"Clinical Care Navigator, After Hours (Tuesday to Saturday 4pm-12am ET)",rre.com,Remote,Care Navigation,https://job-boards.greenhouse.io/springhealth66/jobs/4710059005,greenhouse,springhealth66,4710059005
915,rejected,unknown,multifamily operations; property management not quant,Assistant Community Director (Floating) -	Ten50,kairoi.com,"Ten50 - Denver, CO, Denver, United States",Operations - Community,https://careers.kairoi.com/jobs/660344-assistant-community-director-floating-ten50,teamtailor,careers.kairoi.com,36728c6d-df04-49c7-b5bd-da62bcfa5f9c
916,rejected,unknown,procurement operations; supply chain not quant,Procurement Operations Manager,dawncapital.com,"Prague, Czech Republic",Finance,https://www.collibra.com/us/en/company/careers/job-listing/?gh_jid=8093994,greenhouse,collibra,8093994
917,rejected,unknown,delivery driver; logistics not quant,Chauffeur Livreur - Préparateur de Commandes H/F,quadrillecapital.com,"Pontault-Combault, France",Transport,https://jobtalentfrance.teamtailor.com/jobs/8088396-chauffeur-livreur-preparateur-de-commandes-h-f,teamtailor,jobtalentfrance,613b77e6-8139-4d1f-bfd1-8ca8291a1d15
918,adjacent,unknown,fintech but account management; sales not research,Account Management Lead - SMB,plaid.com,San Francisco HQ,All Departments,https://jobs.ashbyhq.com/plaid/822cc76e-10b8-49bc-86e4-aff2870ded25,ashby,plaid,822cc76e-10b8-49bc-86e4-aff2870ded25
919,rejected,unknown,retail sales position; not quant,Vendeur polyvalent H/F,quadrillecapital.com,"BRIANCON, Briançon, France",Retail,https://jobtalentfrance.teamtailor.com/jobs/8191435-vendeur-polyvalent-h-f,teamtailor,jobtalentfrance,4950d488-7a7d-4d63-a313-3723134823e7
920,rejected,head_or_md,physician for opioid treatment; healthcare not quant,Collaborating Physician (MD) - Pennsylvania and/or New Jersey Licensed,ophelia.com,United States,Clinicians,https://job-boards.greenhouse.io/ophelia/jobs/4569840008,greenhouse,ophelia,4569840008
921,rejected,unknown,asset event planning; aviation ops not quant,Asset Event Manager & Planner,jetsupport.com,"Chicago, IL",Planning and Leases,https://jobs.lever.co/jetsupport/18e8438d-dab9-4faf-ac40-e8b013c8c0e9,lever,jetsupport,18e8438d-dab9-4faf-ac40-e8b013c8c0e9
922,rejected,junior_0_2,audit associate; accounting not quant,"Aprio PH - Associate, Assurance Services (US Affordable Housing)",wealth.aprio.com,"Makati City, Metro Manila",Audit,https://jobs.lever.co/Aprio/81078fa4-783d-4c86-8245-4efeff7876cb,lever,Aprio,81078fa4-783d-4c86-8245-4efeff7876cb
923,rejected,unknown,staff accountant; general accounting not quant,Staff Accountant (Hybrid),enova.com,"Chicago, IL",Accounting,https://job-boards.greenhouse.io/enova/jobs/6549022,greenhouse,enova,6549022
924,adjacent,head_or_md,data strategy at finance; governance not research,"SVP, Enterprise Data Strategy & Governance",mariner.com,United States,Executive,https://jobs.ashbyhq.com/mariner-careers/ab2ac312-f00f-4367-97fb-83fdb01498d5,ashby,mariner-careers,ab2ac312-f00f-4367-97fb-83fdb01498d5
