n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
357,adjacent,mid_3_5,equity research; infrastructure/real assets sector not quant,Global Research Analyst-Industrials/Energy/Technology/Utilities,corporate.virtus.com,"Chicago, IL",,https://virtus.wd5.myworkdayjobs.com/en-US/VirtusCareers/job/Chicago-IL/Global-Research-Analyst-Infrastructure--Clean-Energy-_R831-2,workday,virtus|wd5|VirtusCareers,/job/Chicago-IL/Global-Research-Analyst-Infrastructure--Clean-Energy-_R831-2
359,relevant,new_grad,graduate trader at proprietary trading firm; entry quant role,Graduate Trader,davinciderivatives.com,"Amsterdam, North Holland, Netherlands",Trading,https://job-boards.eu.greenhouse.io/davinciderivatives/jobs/4043984101,greenhouse,davinciderivatives,4043984101
360,rejected,unknown,treasury operations at fintech; not markets quant,Treasury Operations Specialist,openpayd.com,London,Operations & Projects,https://jobs.lever.co/OpenPayd/b40396bf-e500-4eaa-b207-f7d7da3c281f,lever,OpenPayd,b40396bf-e500-4eaa-b207-f7d7da3c281f
361,less_relevant,senior_6_10,data platform engineer at CFD broker; heavy systems,Senior Data Platform Engineer,pepperstone.com,,IT,https://apply.workable.com/j/8E466D3BC1,workable,pepperstone,8E466D3BC1
362,adjacent,junior_0_2,fixed income trading desk support; operations not quant,"Associate I, Fixed Income Trading Desk Support",fnbo.com,"Minneapolis, MN - Northland Securities Office",,https://firstnational.wd12.myworkdayjobs.com/en-US/fnbocareers/job/Minneapolis-MN---Northland-Securities-Office/Associate-I--Fixed-Income-Trading-Desk-Support_R-20261444-1,workday,firstnational|wd12|fnbocareers,/job/Minneapolis-MN---Northland-Securities-Office/Associate-I--Fixed-Income-Trading-Desk-Support_R-20261444-1
363,less_relevant,senior_6_10,enterprise AI architect at asset manager; infrastructure,Enterprise AI Architect,troweprice.com,"London, Warwick Court",,https://troweprice.wd5.myworkdayjobs.com/en-US/TRowePriceInternational/job/London-Warwick-Court/Enterprise-AI-Architect_82011,workday,troweprice|wd5|TRowePriceInternational,/job/London-Warwick-Court/Enterprise-AI-Architect_82011
364,rejected,senior_6_10,senior strategist in advertising; not markets,Senior Strategist,resolute.com,"Birmingham, Michigan, United States of America",,https://interpublic.wd5.myworkdayjobs.com/en-US/OMC/job/Birmingham-Michigan-United-States-of-America/Sr-Strategist-2_6693-AM,workday,interpublic|wd5|OMC,/job/Birmingham-Michigan-United-States-of-America/Sr-Strategist-2_6693-AM
365,rejected,senior_6_10,real estate fund management; not markets quant,"Senior Analyst, Fund Management & Capital",esr.com,,Corporate - Investors Solutions & Investments,https://apply.workable.com/j/4E528F8C36,workable,esr-group,4E528F8C36
366,rejected,unknown,data scientist at biotech; not financial markets,88-50100571 Data Scientist,diagnostics.roche.com,South San Francisco,,https://roche.wd3.myworkdayjobs.com/en-US/rog_conf/job/South-San-Francisco/XMLNAME-88-50100571-Data-Scientist_202607-118334,workday,roche|wd3|rog_conf,/job/South-San-Francisco/XMLNAME-88-50100571-Data-Scientist_202607-118334
367,less_relevant,unknown,risk tech analyst; support for quant models; not core,Risk Tech Analyst,mizuhogroup.com,NYC (1285),,https://mizuho.wd1.myworkdayjobs.com/en-US/mizuhoamericas/job/NYC-1285/Risk-Tech-Analyst_R7073-2,workday,mizuho|wd1|mizuhoamericas,/job/NYC-1285/Risk-Tech-Analyst_R7073-2
368,less_relevant,unknown,portfolio finance analyst at hedge fund; operations focused,Treasury & Portfolio Finance Analyst (LH BPO),advent.com,"New York, NY; West Palm Beach, FL",,https://wd1.myworkdaysite.com/en-US/SSCTechnologies/job/New-York-NY/Treasury---Portfolio-Financing-Analyst--LH-BPO-_R38151,workday,ssctech|wd1|SSCTechnologies|myworkdaysite.com,/job/New-York-NY/Treasury---Portfolio-Financing-Analyst--LH-BPO-_R38151
369,rejected,unknown,derivatives trader in crypto; crypto out of scope,"Derivatives Trader, NYC",bitgo.com,"New York, United States",Prime,https://job-boards.greenhouse.io/bitgo/jobs/8721530002,greenhouse,bitgo,8721530002
370,rejected,senior_6_10,wealth management strategist; not markets quant,Senior Market Strategist,wealth.aprio.com,"Atlanta, GA",Wealth Management,https://jobs.lever.co/Aprio/d850af32-7c91-4525-8ca2-bff20a9ea98e,lever,Aprio,d850af32-7c91-4525-8ca2-bff20a9ea98e
372,rejected,unknown,AI engineer at edge infrastructure; not markets,AI Engineer,shieldcap.com,"Bellevue Office, Sunset Corporate Campus",R&D - AI Engineering,https://job-boards.greenhouse.io/armada/jobs/5383028008,greenhouse,armada,5383028008
373,relevant,senior_6_10,senior quant researcher at HFT; high frequency delta one,Senior Quant Researcher | High Frequency Delta 1 ,eclipsetrading.com,Hong Kong ,Quant & Integration,https://job-boards.greenhouse.io/eclipsetrading/jobs/4209233002,greenhouse,eclipsetrading,4209233002
375,relevant,new_grad,quantitative analyst; credit risk modelling,"Quantitative Analyst, Retail Models",commbank.com.au,2 Locations,,https://cba.wd3.myworkdayjobs.com/en-US/CommBank_Careers/job/Sydney-CBD-Area/Quantitative-Analyst--Retail-Models_REQ262035,workday,cba|wd3|CommBank_Careers,/job/Sydney-CBD-Area/Quantitative-Analyst--Retail-Models_REQ262035
376,rejected,unknown,fintech lending platform; not financial markets,"Senior Data Scientist, Analytics (Lending)",airwallex.com,SG - Singapore,Product,https://jobs.ashbyhq.com/airwallex/341d23f4-f254-4a2b-a75c-eb267eedfffc,ashby,airwallex,341d23f4-f254-4a2b-a75c-eb267eedfffc
377,relevant,junior_0_2,systematic algorithmic trading hedge fund,Associate Member of Trading Staff,voleon.com,"Berkeley, CA",Trading,https://jobs.ashbyhq.com/voleon/27f604ea-306f-4c8e-a86f-de50a28a6125,ashby,voleon,27f604ea-306f-4c8e-a86f-de50a28a6125
379,rejected,unknown,business development sales; not quant,"National Accounts Associate, Broker Dealer Business Development",investx.com,,Distribution,https://investx.bamboohr.com/careers/154,bamboohr,investx,154
380,adjacent,senior_6_10,financial analytics operations; not quant research,Senior Financial Analyst,bbh.com,Boston,,https://bbh.wd5.myworkdayjobs.com/en-US/BBH/job/Boston/Senior-Financial-Analyst_71978,workday,bbh|wd5|BBH,/job/Boston/Senior-Financial-Analyst_71978
381,relevant,senior_6_10,quantitative researcher; systematic alpha research,MENA Equities Quantitative Researcher,winton.com,"Abu Dhabi, United Arab Emirates",IMR,https://job-boards.eu.greenhouse.io/winton/jobs/4047683101,greenhouse,winton,4047683101
382,rejected,junior_0_2,real assets fundraising; not financial markets,"Associate, Private Capital Markets",capitaland.com,"Singapore, Central Singapore",,https://capitaland.wd3.myworkdayjobs.com/en-US/CapitaLandGroup/job/Singapore-Central-Singapore/Associate--Private-Capital-Markets_JR004902,workday,capitaland|wd3|CapitaLandGroup,/job/Singapore-Central-Singapore/Associate--Private-Capital-Markets_JR004902
383,rejected,senior_6_10,commerce platform ML; not financial markets,"Sr. Data Scientist, Programmatic Algorithms",impact.com,"New York City, NY",Product,https://job-boards.greenhouse.io/impact/jobs/8427973002,greenhouse,impact,8427973002
384,rejected,junior_0_2,investment banking advisory; not quant,"Investment Banking Associate, Capital Markets - New York",moelis.com,New York,,https://moelis.wd1.myworkdayjobs.com/en-US/Experienced-Hires/job/New-York/Investment-Banking-Associate--Capital-Markets---New-York_REQ102205-1,workday,moelis|wd1|Experienced-Hires,/job/New-York/Investment-Banking-Associate--Capital-Markets---New-York_REQ102205-1
385,rejected,unknown,IT software asset management; not quant,IT Software Asset Management Specialist,trustage.com,"Madison, WI",,https://trustage.wd1.myworkdayjobs.com/en-US/TruStage/job/Madison-WI/IT-Software-Asset-Management-Specialist_R-011950-1,workday,trustage|wd1|TruStage,/job/Madison-WI/IT-Software-Asset-Management-Specialist_R-011950-1
386,adjacent,unknown,equity research analyst; likely fundamental discretionary,"Equity Research Analyst - U.S. Small & Mid-Cap Quality Strategy, KAR",kayne.com,"Los Angeles, CA",,https://virtus.wd5.myworkdayjobs.com/en-US/KayneCareers/job/Los-Angeles-CA/Equity-Research-Analyst---US-Small---Mid-Cap-Quality-Strategy--KAR_R783-1,workday,virtus|wd5|KayneCareers,/job/Los-Angeles-CA/Equity-Research-Analyst---US-Small---Mid-Cap-Quality-Strategy--KAR_R783-1
387,relevant,senior_6_10,rates trader; proprietary trading firm,Experienced DI Trader,gelbergroup.com,"Amsterdam, North Holland, Netherlands",Trading,https://job-boards.greenhouse.io/gelbergroup/jobs/4656676006,greenhouse,gelbergroup,4656676006
389,less_relevant,unknown,datacentre operations; infrastructure not quant,Datacentre Operations Engineer,xtxmarkets.com,"Singapore, Central, Singapore",Datacentre,https://job-boards.greenhouse.io/xtxmarketstechnologies/jobs/7645996003,greenhouse,xtxmarketstechnologies,7645996003
390,less_relevant,mid_3_5,quant-dev high-speed systems; C++ trading tech,Software Engineer,simplextrading.com,Chicago,Development,https://job-boards.greenhouse.io/simplextrading/jobs/4409005008,greenhouse,simplextrading,4409005008
391,rejected,unknown,AI platform for wealth tech; not markets,"AI Engineering, TIFIN.ai",tifin.com,"Boulder, CO",Product + Engineering,https://tifin.com/careers/apply/?gh_jid=5818272004,greenhouse,tifin,5818272004
392,relevant,junior_0_2,quantitative alpha researcher; systematic futures,Medium Frequency Quantitative Researcher ,tudor.com,"New York City, London, Singapore",Macro Pipeline,https://job-boards.greenhouse.io/tudorgroup/jobs/5358422,greenhouse,tudorgroup,5358422
393,relevant,junior_0_2,quantitative data analyst; systematic equity data,Quantitative Data Analyst,lazard.com,"Boston, United States",,https://icbpjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/LazardProfessionalCareers/job/6148,oracle_hcm,icbpjb.fa.ocs.oraclecloud.com|LazardProfessionalCareers,6148
394,rejected,new_grad,real assets portfolio; not financial markets,Summer 2027 Portfolio Management Analyst,harrisonst.com,"Chicago,  IL",Portfolio Management,https://jobs.lever.co/harrisonst/15b41728-9422-462c-8be2-297612048644,lever,harrisonst,15b41728-9422-462c-8be2-297612048644
395,adjacent,lead,equity manager discretionary; not systematic quant,AP3 söker två globala aktieförvaltare,ap3.se,"Stockholm, Sweden",Kapitalförvaltning,https://karriar.ap3.se/jobs/8166837-ap3-soker-tva-globala-aktieforvaltare,teamtailor,karriar.ap3.se,694c0d71-b293-4ac9-817a-d3975fd97ea1
396,relevant,new_grad,quantitative trader internship; prop trading,Summer Intern 2027 - Quantitative Trader,fiverings.com,New York,Quantitative Trading,https://job-boards.greenhouse.io/fiveringsllc/jobs/5139668008,greenhouse,fiveringsllc,5139668008
397,adjacent,new_grad,trainee broker rates; broking function not quant,Trainee Broker- CHN Deliverable Forwards (Mandarin Speaking),tpicap.com,Hong Kong,,https://tp.wd107.myworkdayjobs.com/en-US/TP-ICAP/job/Hong-Kong/Trainee-Broker--CHN-DF--Native-Mandarin-Speaking-_R5606,workday,tp|wd107|TP-ICAP,/job/Hong-Kong/Trainee-Broker--CHN-DF--Native-Mandarin-Speaking-_R5606
398,rejected,junior_0_2,investment banking real assets; not quant,"Investment Banking Analyst- Real Assets Debt Advisory (London, UK)",alantra.com,UK - London,,https://alantra.wd3.myworkdayjobs.com/en-US/Alantra/job/UK---London/Investment-Banking-Analyst--Real-Assets-Debt-Advisory--London--UK-_JR454,workday,alantra|wd3|Alantra,/job/UK---London/Investment-Banking-Analyst--Real-Assets-Debt-Advisory--London--UK-_JR454
400,rejected,unknown,fund accounting operations; not quant,Fund Accounting Oversight Specialist – Private Markets,mandg.com,2 Locations,,https://mgpru.wd3.myworkdayjobs.com/en-US/mandgprudential/job/London/Fund-Accounting-Oversight-Specialist---Private-Markets_R19514,workday,mgpru|wd3|mandgprudential,/job/London/Fund-Accounting-Oversight-Specialist---Private-Markets_R19514
401,adjacent,junior_0_2,portfolio implementation; trading operations not research,Portfolio Implementation Associate,alliancebernstein.com,"Nashville, Tennessee",,https://abglobal.wd1.myworkdayjobs.com/en-US/alliancebernsteincareers/job/Nashville-Tennessee/Portfolio-Implementation-Associate_R0018821,workday,abglobal|wd1|alliancebernsteincareers,/job/Nashville-Tennessee/Portfolio-Implementation-Associate_R0018821
402,rejected,senior_6_10,enterprise AI software; not financial markets,Senior AI Engineer,dawncapital.com,"New York, New York, USA",Engineering,https://www.collibra.com/us/en/company/careers/job-listing/?gh_jid=8132499,greenhouse,collibra,8132499
403,rejected,unknown,insurance data management; not financial markets,Data Management Analyst – AI Governance (12 Month FTC),priceforbes.com,"Ardonagh Specialty, London, United Kingdom",Ardonagh Specialty - IT,https://ardonaghspeciality.teamtailor.com/jobs/8032109-data-management-analyst-ai-governance-12-month-ftc,teamtailor,ardonaghspeciality,81a07d22-604d-4f60-8530-9a82fff7655a
404,rejected,senior_6_10,healthcare AI platform; not financial markets,"Sr. Data Scientist, Translational Research",lightbank.com,Chicago; Redwood City; New York City,,https://tempus.wd5.myworkdayjobs.com/en-US/Tempus_Careers/job/Chicago/Sr-Data-Scientist--Translational-Research_JR202600424,workday,tempus|wd5|Tempus_Careers,/job/Chicago/Sr-Data-Scientist--Translational-Research_JR202600424
406,rejected,new_grad,physical commodity trading; not financial markets,Trader (Physical Commodity/ Sales exp/ No exp welcomed!),singapore,"Singapore, D02 Anson, Tanjong Pagar",,https://www.mycareersfuture.gov.sg/job/sales/trader-trust-recruit-00234fb9092f0aeacdc93c10deb7a7fa,mycareersfuture,singapore,00234fb9092f0aeacdc93c10deb7a7fa
407,less_relevant,junior_0_2,credit risk consumer lending; not markets quant,Senior Credit Risk Analyst,btv.vc,"New York, NY",Credit & Risk,https://job-boards.greenhouse.io/coast/jobs/6161102004,greenhouse,coast,6161102004
410,rejected,senior_6_10,insurance reinsurance underwriting; not quant,Senior Underwriter - North America Casualty Reinsurance,axiscapital.com,5 Locations,,https://axiscapital.wd1.myworkdayjobs.com/en-US/axiscareers/job/New-York-NY/Senior-Underwriter---North-America-Casualty-Reinsurance_REQ06678,workday,axiscapital|wd1|axiscareers,/job/New-York-NY/Senior-Underwriter---North-America-Casualty-Reinsurance_REQ06678
411,rejected,junior_0_2,real estate asset management; not markets,"Associate, Asset Management",quadreal.com,London,,https://quadreal.wd10.myworkdayjobs.com/en-US/quadreal/job/London/Associate--Asset-Management_R0006883,workday,quadreal|wd10|quadreal,/job/London/Associate--Asset-Management_R0006883
412,adjacent,senior_6_10,trading operations execution; not quant research,Senior Trading Associate,kaleelcompany.com,"Hybrid - Dallas, TX",Trading Operations,https://job-boards.greenhouse.io/fartherfinance/jobs/4673926005,greenhouse,fartherfinance,4673926005
413,rejected,junior_0_2,crypto digital assets distribution; explicitly out of scope,"Institutional Distribution Associate, Digital Assets",galaxy.com,"New York, NY",Trading,https://job-boards.greenhouse.io/galaxydigitalservices/jobs/6114560004,greenhouse,galaxydigitalservices,6114560004
414,adjacent,junior_0_2,market data administration; operations not quant,Market Data Administrator,rothschildandco.com,London,,https://rothschildandco.wd3.myworkdayjobs.com/en-US/RothschildAndCo_Lateral/job/London/Market-Data-Administrator_JR016217,workday,rothschildandco|wd3|RothschildAndCo_Lateral,/job/London/Market-Data-Administrator_JR016217
416,rejected,mid_3_5,securities custody operations; not quant,Securities Services Operations Associate SR,umb.com,Kansas City MO; St. Louis MO; Milwaukee WI; DE - Wilmington - 405 Silverside Road,,https://umb.wd1.myworkdayjobs.com/en-US/UMBExternal/job/Kansas-City-MO/Securities-Services-Operations-Associate-SR_R-9246,workday,umb|wd1|UMBExternal,/job/Kansas-City-MO/Securities-Services-Operations-Associate-SR_R-9246
417,relevant,unknown,quantitative researcher trading team; systematic models,Quantitative Researcher | Trading Team,jumptrading.com,London,Front Office ,https://www.jumptrading.com/hr/job?gh_jid=3115552,greenhouse,jumptrading,3115552
418,rejected,junior_0_2,corporate treasury real estate; not quant,Treasury Coordinator,berkshireresidentialinvestments.com,Boston Headquarters,Treasury,https://job-boards.greenhouse.io/berkshiregroupllc/jobs/4358059009,greenhouse,berkshiregroupllc,4358059009
419,rejected,unknown,space autonomy software; not financial markets,Software Engineer: State Estimation & Prediction,inflection.fund,"Los Angeles, US",Engineering,https://job-boards.eu.greenhouse.io/lodestarspace/jobs/4661398101,greenhouse,lodestarspace,4661398101
420,less_relevant,head_or_md,product controller hedge fund; control not research,Product Controller,caxton.com,,Finance,https://apply.workable.com/j/00D89B4A7E,workable,caxton,00D89B4A7E
421,less_relevant,mid_3_5,quant-dev trading systems; options market-making tech,Experienced Software Engineer - US,ctceurope.com,"Chicago, Illinois, United States; New York, New York, United States",Technology,https://job-boards.greenhouse.io/chicagotrading/jobs/4369884005,greenhouse,chicagotrading,4369884005
422,relevant,junior_0_2,ML for trading strategies at Jane Street,Machine Learning Researcher,janestreet.com,"New York, New York, United States",Machine Learning,https://www.janestreet.com/join-jane-street/apply/4276720002?gh_jid=4276720002,greenhouse,janestreet,4276720002
423,rejected,unknown,crypto proprietary trading,Quantitative Developer,midpointmarkets.com,"San Francisco, Japan, Australia, New Zealand, South Korea, Singapore, UAE, Israel, EU",Development,https://job-boards.greenhouse.io/midpointmarkets/jobs/4955615008,greenhouse,midpointmarkets,4955615008
424,relevant,senior_6_10,requires 3+ years equity trading experience,Quantitative Researcher,omico.net,"New York, NY, United States",Trading,https://www.oldmissioncapital.com/careers/?gh_jid=4461365003,greenhouse,oldmissioncapital,4461365003
425,relevant,new_grad,kick-start career in quant trading,Quantitative Trader ,itgeurope.com,Singapore,Trading,https://job-boards.greenhouse.io/virtu/jobs/4232867002,greenhouse,virtu,4232867002
427,relevant,junior_0_2,requires 1+ years trading experience,Quantitative Trader,omico.net,London,Trading,https://www.oldmissioncapital.com/careers/?gh_jid=4455441003,greenhouse,oldmissioncapital,4455441003
428,relevant,senior_6_10,senior quant researcher; 3+ years required,Senior Quantitative Researcher - Interest Rates,transmarketgroup.com,"Chicago, Illinois, United States",Quantitative Trading,https://job-boards.greenhouse.io/transmarketgroup/jobs/5151557007?gh_jid=5151557007,greenhouse,transmarketgroup,5151557007
429,adjacent,senior_6_10,manager due diligence; not quant research,Senior Analyst,invesco.com,"London, London",,https://invesco.wd1.myworkdayjobs.com/en-US/IVZ/job/London-London/Senior-Analyst_R-15073,workday,invesco|wd1|IVZ,/job/London-London/Senior-Analyst_R-15073
432,rejected,senior_6_10,data science at manufacturing marketplace,"Senior Data Scientist, Costing",cherry.vc,"Waltham, MA",Data Science and Engineering ,https://job-boards.greenhouse.io/xometry/jobs/4774824007,greenhouse,xometry,4774824007
434,adjacent,unknown,fixed-income trading at asset manager,Investment Grade Corporate Trader,westernasset.com,"Pasadena, California, United States of America",,https://franklintempleton.wd5.myworkdayjobs.com/en-US/Jobs-WAM/job/Pasadena-California-United-States-of-America/Trader_867386,workday,franklintempleton|wd5|Jobs-WAM,/job/Pasadena-California-United-States-of-America/Trader_867386
435,rejected,unknown,legal/structuring; not quant work,Legal Structuring - Infrastructure Investments,pantheon.com,"New York, New York, United States",Investment,https://job-boards.greenhouse.io/pantheonpublic/jobs/8653498002,greenhouse,pantheonpublic,8653498002
436,rejected,unknown,AI infrastructure; heavy systems engineering,AI Architect,seic.com,USA - PA - Oaks,,https://seic.wd1.myworkdayjobs.com/en-US/SEI_Global_Services/job/USA---PA---Oaks/AI-Architect_R0036615,workday,seic|wd1|SEI_Global_Services,/job/USA---PA---Oaks/AI-Architect_R0036615
437,rejected,unknown,real estate capital markets analysis,"Senior Analyst, Healthcare Capital Markets",transwesterninvest.com,"Remote - Florida; Houston, TX; Dallas, TX",,https://transwestern.wd1.myworkdayjobs.com/en-US/TWCareers/job/Remote---Florida/Senior-Analyst--Healthcare-Capital-Markets_R0006234,workday,transwestern|wd1|TWCareers,/job/Remote---Florida/Senior-Analyst--Healthcare-Capital-Markets_R0006234
438,adjacent,junior_0_2,execution trading; not quant/systematic,Trader - Program Trading & FX Team,artisanpartnersuk.com,"San Francisco, CA",Investments,https://www.artisanpartners.com/careers/career-opportunities.html?gh_jid=7927183,greenhouse,artisanpartners,7927183
440,relevant,mid_3_5,quant researcher at prop options firm,Quantitative Researcher - Systematic ,ctceurope.com,"Chicago, Illinois, United States; New York, New York, United States",Trading & Quant,https://job-boards.greenhouse.io/chicagotrading/jobs/4564801005,greenhouse,chicagotrading,4564801005
441,adjacent,junior_0_2,investment due diligence; fundamental analysis,"Associate, Investment & Markets Research",bbrpartners.com,"New York, NY",Investment Research,https://www.bbrpartners.com/careers/positions/?gh_jid=8035621,greenhouse,bbrpartners,8035621
442,adjacent,junior_0_2,portfolio implementation; not quant research,Portfolio Engineer,bridgewater.com,"Westport, CT ",Investment Implementation,https://job-boards.greenhouse.io/bridgewater89/jobs/8750665002,greenhouse,bridgewater89,8750665002
444,rejected,senior_6_10,data science at retail bank,Senior Data Scientist,trustbank.sg,Singapore,Technology,https://job-boards.greenhouse.io/trustbank/jobs/7792231003,greenhouse,trustbank,7792231003
445,relevant,senior_6_10,options quant research at trading firm,"Senior Quantitative Researcher, Options",teza.com,London,Research,https://jobs.ashbyhq.com/teza-technologies/2001ca6c-5588-49d0-9cb6-8626492571c2,ashby,teza-technologies,2001ca6c-5588-49d0-9cb6-8626492571c2
446,rejected,unknown,crypto infrastructure; 10+ years required,Senior AI Compute Infrastructure Engineer,payward.com,United Kingdom,Engineering,https://jobs.ashbyhq.com/kraken.com/055adaf0-a15b-40f3-89ab-dc5ab4fa719e,ashby,kraken.com,055adaf0-a15b-40f3-89ab-dc5ab4fa719e
447,rejected,unknown,insurance catastrophe modeling,Senior Catastrophe Modelling Analyst,insurance.archgroup.com,"London, United Kingdom",,https://archgroup.wd1.myworkdayjobs.com/en-US/careers/job/London-United-Kingdom/Senior-Catastrophe-Modelling-Analyst_R26_622,workday,archgroup|wd1|careers,/job/London-United-Kingdom/Senior-Catastrophe-Modelling-Analyst_R26_622
448,adjacent,unknown,MBS trading at insurance software firm,"Analyst, MBS Trader",conning.com,"Hartford, CT",,https://conning.wd503.myworkdayjobs.com/en-US/conningcareers/job/Hartford-CT/VP--ABS-Trader_JR1123,workday,conning|wd503|conningcareers,/job/Hartford-CT/VP--ABS-Trader_JR1123
449,rejected,unknown,parametric insurance underwriting,Senior Underwriter/Data Scientist - London,descartesunderwriting.com,"London, United Kingdom",Underwriting,https://careers.descartesunderwriting.com/jobs/5449832-senior-underwriter-data-scientist-london,teamtailor,careers.descartesunderwriting.com,061b4d3a-f008-43c4-9be4-ea069875e464
451,rejected,unknown,data/BI in real estate,Digital Deployment Engineer,jll.com,"Chandler, AZ; Hillsboro, OR",,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Chandler-AZ/Digital-Deployment-Engineer_REQ531519-1,workday,jll|wd1|jllcareers,/job/Chandler-AZ/Digital-Deployment-Engineer_REQ531519-1
452,rejected,unknown,actuarial; life insurance,Product Performance Actuary ,ethos.com,Remote US,Actuarial,https://job-boards.greenhouse.io/ethoslife/jobs/8574159002,greenhouse,ethoslife,8574159002
454,rejected,unknown,treasury accounting function,Treasury Processor,oneamerica.com,Indianapolis Tower,Accounting & Finance,https://recruiting.ultipro.com/ONE1003ONEA/JobBoard/02f5e999-587f-441c-83e0-b6effa8094b2/OpportunityDetail?opportunityId=1a156300-240c-4bdc-8e74-7ca17caab3c1,ukg,ONE1003ONEA|02f5e999-587f-441c-83e0-b6effa8094b2,1a156300-240c-4bdc-8e74-7ca17caab3c1
455,rejected,junior_0_2,investor relations in real estate,"Investor Relations Analyst - Atlanta, GA",cortland.com,"Atlanta, Georgia, United States",Client Relations and Capital Markets,https://job-boards.greenhouse.io/cortland/jobs/4294722009,greenhouse,cortland,4294722009
456,relevant,mid_3_5,quant research at prop trading; C++ heavy,Quant Researcher,bluecrestcapital.com,"Singapore, Central Singapore, Singapore",Technology - QR,https://job-boards.greenhouse.io/bluecrestcapitalmanagement/jobs/7763385003,greenhouse,bluecrestcapitalmanagement,7763385003
457,adjacent,mid_3_5,commodities trading with quant models,Experienced Trader (DV Commodities),dvtrading.co,New York,DV Commodities,https://job-boards.greenhouse.io/dvtrading/jobs/4219811005,greenhouse,dvtrading,4219811005
458,adjacent,junior_0_2,credit/loan trading; distressed focus,"NPL/RPL Trader, Analyst/Associate ",pretium.com,"New York, New York",Residential Credit,https://job-boards.greenhouse.io/pretiumpartnersllc/jobs/8702062002,greenhouse,pretiumpartnersllc,8702062002
459,rejected,mid_3_5,energy pricing; not financial markets,Pricing and Offer Strategy Senior Analyst,ambitenergy.com,"Irving, Texas",,https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Pricing-and-Offer-Strategy-Senior-Analyst_40016125-2,workday,vst|wd5|vistra_careers,/job/Irving-Texas/Pricing-and-Offer-Strategy-Senior-Analyst_40016125-2
460,rejected,junior_0_2,product management/compliance,Product Specialist Solutions - Associate ,icapitalnetwork.com,US CO - Colorado Springs,Compliance Solutions,https://job-boards.greenhouse.io/icapitalnetwork/jobs/8615832002,greenhouse,icapitalnetwork,8615832002
461,relevant,mid_3_5,quant development at prop trading firm,Quantitative Technologist (Full-Time - C++ Developer) ,radixtrading.com,"Chicago, New York, Amsterdam",Research Technology & Trading Systems,https://job-boards.greenhouse.io/radixuniversity/jobs/8500240002,greenhouse,radixuniversity,8500240002
462,adjacent,senior_6_10,investment consulting; not quant,Senior Investment Consultant,marshmma.com,Chicago - 155 Wacker; St. Louis - 800 Market; Minneapolis - South Seventh,,https://mmc.wd1.myworkdayjobs.com/en-US/MMC/job/Chicago---155-Wacker/Senior-Investment-Consultant-III_R_356324,workday,mmc|wd1|MMC,/job/Chicago---155-Wacker/Senior-Investment-Consultant-III_R_356324
463,rejected,new_grad,graduate program; user already graduated,Graduate Quantitative Trader,blackedge.com,Chicago,Trading,https://job-boards.greenhouse.io/blackedgecapital/jobs/4703824005,greenhouse,blackedgecapital,4703824005
464,rejected,junior_0_2,corporate finance operations,"Associate - Finance (Revenue, Treasury & Analytics)",pjtpartners.com,London,,https://pjtpartners.wd1.myworkdayjobs.com/en-US/Careers/job/London/Associate---Finance--Revenue--Treasury---Analytics-_R0003298,workday,pjtpartners|wd1|Careers,/job/London/Associate---Finance--Revenue--Treasury---Analytics-_R0003298
465,rejected,unknown,crypto treasury software consulting,Treasury Implementation Consultant (German-Speaking),castleisland.vc,"London, UK",Service & Delivery,https://ripple.com/careers/all-jobs/job/8009442?gh_jid=8009442,greenhouse,ripple,8009442
467,adjacent,junior_0_2,sales trader; no description provided,Sales Trader (Scandinavian Markets),otcflow.com,Amsterdam,Sales,https://otcflow.bamboohr.com/careers/174,bamboohr,otcflow,174
468,rejected,unknown,crypto quantitative researcher,Quantitative Researcher,midpointmarkets.com,"San Francisco, Japan, Australia, New Zealand, South Korea, Singapore, UAE, Israel, EU",Research,https://job-boards.greenhouse.io/midpointmarkets/jobs/4955603008,greenhouse,midpointmarkets,4955603008
469,relevant,mid_3_5,algorithmic trading systems development,Quantitative Developer,vaticlabs.ai,New York,Quantitative Research & Trading,https://job-boards.greenhouse.io/vaticlabs/jobs/598228,greenhouse,vaticlabs,598228
470,adjacent,senior_6_10,ESG/sustainability quantitative research,Senior Research Analyst,russellinvestments.com,London,,https://russell.wd5.myworkdayjobs.com/en-US/russellinvestments/job/London/Senior-Research-Analyst_R-04081-1,workday,russell|wd5|russellinvestments,/job/London/Senior-Research-Analyst_R-04081-1
472,adjacent,unknown,trade support at hedge fund; operations not quant,Trade Support Specialist,brevanhoward.com,London (82),,https://wd3.myworkdaysite.com/en-US/BH_ExternalCareers/job/London-82/Trade-Support-Specialist_JR101535-2,workday,brevanhoward|wd3|BH_ExternalCareers|myworkdaysite.com,/job/London-82/Trade-Support-Specialist_JR101535-2
